Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2978702	(1.0, 42.9562975528085)	(2.0, 13.914854617713424)	(3.0, 6.918749989570269)	(4.0, 4.35159810228215)	(5.0, 3.0088009939345453)	(6.0, 2.151898666358134)	(7.0, 1.663184226754997)	(8.0, 1.3042529891928472)	(9.0, 1.1389429537180873)	('>10', 10.923195963852956)	('>50', 2.879826087740149)	('>100', 3.271273847792757)	('>500', 0.5235230274500954)	('>1k', 2.2526333427343888)	('>5k', 1.2203452288068013)	('>10k+', 1.5206224092898282)
SRR2978703	(1.0, 33.67243427624829)	(2.0, 14.403909173678606)	(3.0, 8.419025766557752)	(4.0, 5.546388022605212)	(5.0, 3.9300604753413166)	(6.0, 2.8760218959538735)	(7.0, 2.2549783863271835)	(8.0, 1.9097000518075213)	(9.0, 1.4910904444864082)	('>10', 12.16903509529832)	('>50', 2.04507362670844)	('>100', 2.304429256087657)	('>500', 0.42068778685611863)	('>1k', 1.8461445136869679)	('>5k', 1.8233607158945464)	('>10k+', 4.8876605124618955)
SRR2978704	(1.0, 44.51860528444108)	(2.0, 15.45225954375495)	(3.0, 7.757903230117851)	(4.0, 4.6569222712316884)	(5.0, 3.1678124538459156)	(6.0, 2.23793647482723)	(7.0, 1.6469672673615974)	(8.0, 1.321480575640601)	(9.0, 1.0413988493317115)	('>10', 8.660391553995428)	('>50', 1.5487989098281454)	('>100', 1.2172015442731143)	('>500', 0.48580281823738214)	('>1k', 2.5678566242676815)	('>5k', 1.2857052239351903)	('>10k+', 2.432957374910453)
SRR2978705	(1.0, 42.41051065068574)	(2.0, 14.221695967569767)	(3.0, 7.247076935851288)	(4.0, 4.4798975617817955)	(5.0, 3.0762090767848096)	(6.0, 2.1820063802625076)	(7.0, 1.7405476209930275)	(8.0, 1.2927434480803512)	(9.0, 1.0975567656168128)	('>10', 9.877261287306693)	('>50', 1.853546589574666)	('>100', 1.941426621646803)	('>500', 0.4106426827061152)	('>1k', 2.2425598936588442)	('>5k', 2.322656072855358)	('>10k+', 3.6036624446254177)
SRR2978706	(1.0, 65.10591611148404)	(2.0, 10.365349439322037)	(3.0, 3.56636644869654)	(4.0, 1.7737970155940368)	(5.0, 1.0813829156545873)	(6.0, 0.6599533399856293)	(7.0, 0.4708620029987472)	(8.0, 0.3992652647860297)	(9.0, 0.33844593355558056)	('>10', 2.300554247277749)	('>50', 0.5057709814917615)	('>100', 2.190326510689976)	('>500', 1.0622660875808072)	('>1k', 6.225834945136233)	('>5k', 0.0)	('>10k+', 3.9539087557462778)
SRR2978707	(1.0, 41.01662234216957)	(2.0, 15.991309510750657)	(3.0, 8.658659526576914)	(4.0, 5.441512752102545)	(5.0, 3.483829626395116)	(6.0, 2.7164984727565464)	(7.0, 1.9999462878017595)	(8.0, 1.6088052623120974)	(9.0, 1.2726920971560298)	('>10', 9.854748743160709)	('>50', 1.5769780700821332)	('>100', 1.2946864753096194)	('>500', 0.5412296916796051)	('>1k', 2.0561866445851624)	('>5k', 1.091070604854417)	('>10k+', 1.3952238923071305)
SRR2978708	(1.0, 34.39211427067544)	(2.0, 14.405322910838548)	(3.0, 8.36787381680104)	(4.0, 5.375260674826494)	(5.0, 3.880498011352229)	(6.0, 2.8723560527810448)	(7.0, 2.2980863497796373)	(8.0, 1.8040909308931425)	(9.0, 1.468508978478645)	('>10', 12.974129840114044)	('>50', 2.8214635992899852)	('>100', 2.749907368482794)	('>500', 0.3338036273681123)	('>1k', 1.9239001374340567)	('>5k', 1.6561463542489865)	('>10k+', 2.6765370766358068)
SRR2978709	(1.0, 37.93692977692795)	(2.0, 15.246141720393902)	(3.0, 8.623067623430984)	(4.0, 5.529660244451973)	(5.0, 3.9506569237839857)	(6.0, 2.9060837765599636)	(7.0, 2.1802583912116678)	(8.0, 1.6769625475327392)	(9.0, 1.4921992652735752)	('>10', 11.089410355813127)	('>50', 1.8367705432120098)	('>100', 1.6345671052631419)	('>500', 0.5047899986474684)	('>1k', 2.2669446568286507)	('>5k', 1.4989463227854583)	('>10k+', 1.6266107478834482)
SRR2978710	(1.0, 41.91671893377649)	(2.0, 16.642977961016715)	(3.0, 8.84333204815305)	(4.0, 5.3691333225986995)	(5.0, 3.546656926296455)	(6.0, 2.4632287045594423)	(7.0, 1.805276555177215)	(8.0, 1.3901260548840533)	(9.0, 1.0206211326586505)	('>10', 6.739740877209351)	('>50', 0.9414459523517019)	('>100', 1.1013021045121347)	('>500', 0.3629646648850751)	('>1k', 2.798687610424551)	('>5k', 2.745596273116448)	('>10k+', 2.312190878379981)
SRR2978711	(1.0, 45.828548501007)	(2.0, 15.114184784451831)	(3.0, 7.300816828790055)	(4.0, 4.324467024362641)	(5.0, 2.8643875241473378)	(6.0, 2.1571825843372543)	(7.0, 1.5686124432162496)	(8.0, 1.3060934832832178)	(9.0, 1.0125264859144434)	('>10', 10.303352861166095)	('>50', 2.1037110793443174)	('>100', 1.9207403674949675)	('>500', 0.4282430490691855)	('>1k', 2.5231599218437126)	('>5k', 0.3797818328156176)	('>10k+', 0.864191228756093)
SRR2978712	(1.0, 37.70664247765148)	(2.0, 14.721444867932087)	(3.0, 8.02648690206732)	(4.0, 5.082652355104568)	(5.0, 3.483451900558845)	(6.0, 2.605479239277482)	(7.0, 1.9779728719591878)	(8.0, 1.6022081411678504)	(9.0, 1.3236954735908428)	('>10', 10.975436539834186)	('>50', 2.2197614746042134)	('>100', 2.637559128478431)	('>500', 0.6207807751402361)	('>1k', 3.0100384387892523)	('>5k', 1.9140198305489964)	('>10k+', 2.092369583294999)
SRR2978713	(1.0, 45.010060362865026)	(2.0, 15.473736654324115)	(3.0, 7.713288021410141)	(4.0, 4.784817391648728)	(5.0, 3.1865228283585725)	(6.0, 2.3826317196111226)	(7.0, 1.7955560749704804)	(8.0, 1.4279426145816707)	(9.0, 1.1836511982721751)	('>10', 10.310861296793233)	('>50', 2.134789897503703)	('>100', 1.9866404535924536)	('>500', 0.325105653352465)	('>1k', 1.5178660423543806)	('>5k', 0.2321410357941814)	('>10k+', 0.5343887545675728)
SRR2978714	(1.0, 32.914447041237274)	(2.0, 14.4567061126237)	(3.0, 8.510148429717045)	(4.0, 5.6647651634541605)	(5.0, 4.2144502787553195)	(6.0, 3.0419735335682123)	(7.0, 2.506455458741447)	(8.0, 1.9070592028728122)	(9.0, 1.6467730862688126)	('>10', 13.806869558654627)	('>50', 2.544910406996228)	('>100', 3.3789977997121285)	('>500', 0.548899265492634)	('>1k', 2.0324905096774537)	('>5k', 1.342237148006773)	('>10k+', 1.482817004221403)
SRR2978715	(1.0, 43.60175334362263)	(2.0, 13.648921703740339)	(3.0, 6.677110009712845)	(4.0, 3.963013505097673)	(5.0, 2.8200678998950908)	(6.0, 1.8940066077542117)	(7.0, 1.4960760232984343)	(8.0, 1.2156954352552631)	(9.0, 0.9720281922022471)	('>10', 9.62415670498514)	('>50', 1.7537997309527307)	('>100', 1.6122393242793513)	('>500', 0.6072028837969096)	('>1k', 5.082591632704785)	('>5k', 2.108655802853616)	('>10k+', 2.9226811998487388)
SRR2978716	(1.0, 42.41682894169413)	(2.0, 14.791065252860891)	(3.0, 7.726620319800567)	(4.0, 4.5513178322637815)	(5.0, 3.1736049351929196)	(6.0, 2.2540862953969776)	(7.0, 1.7064972907703768)	(8.0, 1.3348171365894648)	(9.0, 1.0598104924593836)	('>10', 9.32300446727453)	('>50', 2.0234159416172903)	('>100', 2.0911896404125923)	('>500', 0.33371028533768643)	('>1k', 3.1106330624193106)	('>5k', 2.4404458450830253)	('>10k+', 1.6629522608270615)
SRR2978717	(1.0, 36.28457062346058)	(2.0, 14.651590424609015)	(3.0, 8.027703446614225)	(4.0, 5.134085117223807)	(5.0, 3.482019373002664)	(6.0, 2.6608823743227035)	(7.0, 2.125103958573238)	(8.0, 1.5886178229922827)	(9.0, 1.3623634529893474)	('>10', 12.884191468188464)	('>50', 3.101049646040201)	('>100', 3.8279246630515003)	('>500', 0.6975302277358826)	('>1k', 1.9205068851638543)	('>5k', 0.9791789675813787)	('>10k+', 1.2726815484509215)
SRR2978718	(1.0, 35.740043243637274)	(2.0, 13.949784546714033)	(3.0, 7.599362238774446)	(4.0, 4.69709236984118)	(5.0, 3.3508623509147175)	(6.0, 2.526089169471564)	(7.0, 1.9770735381733735)	(8.0, 1.6435999687985456)	(9.0, 1.3181532396745714)	('>10', 12.261189819567528)	('>50', 2.43996965363583)	('>100', 2.839105840213973)	('>500', 0.5097209065484075)	('>1k', 1.9010738382726908)	('>5k', 2.745206892301603)	('>10k+', 4.5016723834602335)
SRR2978719	(1.0, 43.06894297974107)	(2.0, 15.736912255373092)	(3.0, 8.005795516595416)	(4.0, 4.921256494416686)	(5.0, 3.278631244598012)	(6.0, 2.395371112356238)	(7.0, 1.8619173351642067)	(8.0, 1.4797747661447331)	(9.0, 1.2179557572317388)	('>10', 10.514298062951905)	('>50', 1.8946912253536372)	('>100', 1.465147569382456)	('>500', 0.2888169269139334)	('>1k', 1.9222470323367682)	('>5k', 1.1127592026047657)	('>10k+', 0.8354825188353822)
SRR2978720	(1.0, 61.56232472239297)	(2.0, 13.273838146177336)	(3.0, 5.215901972604782)	(4.0, 2.711410055957171)	(5.0, 1.6866992051092518)	(6.0, 1.0767339012707213)	(7.0, 0.8026758897859775)	(8.0, 0.6637390336739791)	(9.0, 0.4573955687791888)	('>10', 3.4983878186881117)	('>50', 0.41232163377378933)	('>100', 1.2052768709124033)	('>500', 1.0287292729196005)	('>1k', 3.768800807151914)	('>5k', 0.0)	('>10k+', 2.635765100802805)
SRR2978721	(1.0, 39.938938555272344)	(2.0, 15.681209908418131)	(3.0, 8.306002986731757)	(4.0, 5.035761704609984)	(5.0, 3.4580709134804657)	(6.0, 2.492950676223561)	(7.0, 1.908411172105608)	(8.0, 1.4240353359925966)	(9.0, 1.1601751362411372)	('>10', 10.651101182022206)	('>50', 2.376554390203025)	('>100', 3.229197367003498)	('>500', 0.43858439562324913)	('>1k', 1.7901068461317626)	('>5k', 1.2648778665957916)	('>10k+', 0.8440215633449285)
SRR2978722	(1.0, 46.50276403888517)	(2.0, 14.873337811167243)	(3.0, 6.990584578184728)	(4.0, 3.998317683147586)	(5.0, 2.6063489803327635)	(6.0, 1.924742970680511)	(7.0, 1.414813355256466)	(8.0, 1.111446159840537)	(9.0, 0.8950120832318321)	('>10', 8.860077889820428)	('>50', 2.0956149889435904)	('>100', 1.909345267216133)	('>500', 0.479327149868462)	('>1k', 2.830255553786355)	('>5k', 1.5524679866529394)	('>10k+', 1.9555435029852033)
SRR2978723	(1.0, 44.18978007882025)	(2.0, 15.785592403262545)	(3.0, 7.985672942902293)	(4.0, 4.655303422037752)	(5.0, 3.1124155040103774)	(6.0, 2.256617339913499)	(7.0, 1.7545004068027499)	(8.0, 1.3186374085113206)	(9.0, 1.1228808207923457)	('>10', 10.306368156996552)	('>50', 2.1718076472957386)	('>100', 2.0522601549184962)	('>500', 0.3406021414101584)	('>1k', 2.009023622630767)	('>5k', 0.29222809175647546)	('>10k+', 0.6463098579386906)
SRR2978724	(1.0, 60.67407450105159)	(2.0, 13.648105678132735)	(3.0, 5.4771877052458615)	(4.0, 2.9583979988208884)	(5.0, 2.005262207485561)	(6.0, 1.479047210751795)	(7.0, 1.108278631285279)	(8.0, 0.8388342823980514)	(9.0, 0.7106057550607664)	('>10', 5.887318818203764)	('>50', 1.345434862911651)	('>100', 1.523515201997124)	('>500', 0.6544260209328575)	('>1k', 1.6895111257220774)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978725	(1.0, 43.71434140568361)	(2.0, 15.013539669639819)	(3.0, 6.983552825221887)	(4.0, 3.965637294013385)	(5.0, 2.549573106215475)	(6.0, 1.752995970424725)	(7.0, 1.3330942082362316)	(8.0, 1.0132210563396713)	(9.0, 0.822143497994076)	('>10', 8.715646322156427)	('>50', 3.5844953377898543)	('>100', 6.246607683168994)	('>500', 1.5146643455801891)	('>1k', 1.9712190577667144)	('>5k', 0.253579977761372)	('>10k+', 0.5656882420075626)
SRR2978726	(1.0, 34.92471840098922)	(2.0, 14.923339937284197)	(3.0, 8.550871878764761)	(4.0, 5.701626123801814)	(5.0, 4.015241494676896)	(6.0, 3.072782566759235)	(7.0, 2.4225613125927836)	(8.0, 1.9082727017582375)	(9.0, 1.694472751393958)	('>10', 13.467726075417255)	('>50', 2.557036335245253)	('>100', 3.4637793134495)	('>500', 0.49535835285260693)	('>1k', 1.980546915758731)	('>5k', 0.24602181499052211)	('>10k+', 0.5756440242649926)
SRR2978727	(1.0, 49.13458042989461)	(2.0, 17.28592071941622)	(3.0, 8.450311737069429)	(4.0, 4.700478645746072)	(5.0, 3.0172817400870624)	(6.0, 2.0405869533215366)	(7.0, 1.4380149662616364)	(8.0, 1.08232187411383)	(9.0, 0.8439807238016751)	('>10', 7.652833047968725)	('>50', 1.4731449852379515)	('>100', 2.093474916239807)	('>500', 0.3164636450634827)	('>1k', 0.4706056157779188)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978728	(1.0, 57.60520517835628)	(2.0, 15.303273821680913)	(3.0, 6.335243263999184)	(4.0, 3.5217271087152326)	(5.0, 2.220514304400261)	(6.0, 1.639380787711754)	(7.0, 1.2808722274481916)	(8.0, 1.0493012757215416)	(9.0, 0.8401492359081856)	('>10', 6.822726281572114)	('>50', 1.220646370341898)	('>100', 1.3819716867098752)	('>500', 0.4228449303681177)	('>1k', 0.3561435270664402)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978729	(1.0, 58.904382172774895)	(2.0, 16.289520868562)	(3.0, 6.591600608493063)	(4.0, 3.3939232981201073)	(5.0, 1.9623513766892757)	(6.0, 1.4464627218901447)	(7.0, 0.9938078690831976)	(8.0, 0.7753117068968606)	(9.0, 0.6205899627077782)	('>10', 5.72663194275516)	('>50', 1.232252986812998)	('>100', 1.4029627560618094)	('>500', 0.3319276389982989)	('>1k', 0.32827409015438797)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978730	(1.0, 70.08742999017421)	(2.0, 12.858164602616897)	(3.0, 3.519043414700211)	(4.0, 1.4761955697271942)	(5.0, 0.8414606485498242)	(6.0, 0.62697294407927)	(7.0, 0.47826560716283134)	(8.0, 0.4226363461437191)	(9.0, 0.36227355358447233)	('>10', 5.02049706958535)	('>50', 1.524152196012156)	('>100', 1.74291029922165)	('>500', 0.4170692151789843)	('>1k', 0.6229285432632164)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978731	(1.0, 56.651293133132675)	(2.0, 15.248857083659594)	(3.0, 6.445515832498611)	(4.0, 3.589501463896831)	(5.0, 2.343452100359681)	(6.0, 1.627123125916664)	(7.0, 1.3363912350722122)	(8.0, 1.012743217219608)	(9.0, 0.788396664455087)	('>10', 6.838810664041779)	('>50', 1.1887335049488328)	('>100', 1.7938311188120688)	('>500', 0.3626384981689158)	('>1k', 0.7727123578174815)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978732	(1.0, 55.81017836990403)	(2.0, 15.381430629179155)	(3.0, 6.525505643109948)	(4.0, 3.7166848237378316)	(5.0, 2.4323757884745114)	(6.0, 1.815851173957763)	(7.0, 1.4090727821613283)	(8.0, 1.114648894081353)	(9.0, 0.8338387996995655)	('>10', 7.467379745624407)	('>50', 1.1734697529017886)	('>100', 1.5110132387592372)	('>500', 0.42141661791165974)	('>1k', 0.38713374049744265)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978733	(1.0, 57.442196576030966)	(2.0, 15.210878007268722)	(3.0, 6.471847280063929)	(4.0, 3.6922775230327587)	(5.0, 2.356412833147779)	(6.0, 1.595915643551967)	(7.0, 1.186632647062988)	(8.0, 0.9899434007007306)	(9.0, 0.8626436227798634)	('>10', 6.904672877856928)	('>50', 1.1480078361465944)	('>100', 1.3539235482098728)	('>500', 0.3988435325338626)	('>1k', 0.38580467161299126)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978734	(1.0, 57.18054619079018)	(2.0, 14.852108523994579)	(3.0, 6.416563089766354)	(4.0, 3.7027037236073266)	(5.0, 2.496216300210781)	(6.0, 1.9093241498064049)	(7.0, 1.4112972635814636)	(8.0, 1.0975196563574485)	(9.0, 0.9153191472907863)	('>10', 7.391916642929538)	('>50', 1.063182358676749)	('>100', 0.9716239572373353)	('>500', 0.2516628907264581)	('>1k', 0.3400161050246069)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978735	(1.0, 71.79619486208364)	(2.0, 12.928111765057695)	(3.0, 4.066781730791049)	(4.0, 1.8323472744520424)	(5.0, 1.050191851636773)	(6.0, 0.7857186927983428)	(7.0, 0.5855020699990355)	(8.0, 0.45548810405915546)	(9.0, 0.3701387966465814)	('>10', 3.922864660071742)	('>50', 0.8562576242509519)	('>100', 0.9527517026977322)	('>500', 0.04065796739819626)	('>1k', 0.3569928980571036)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978736	(1.0, 56.86490812371703)	(2.0, 16.256513644887484)	(3.0, 6.542108932245731)	(4.0, 3.3571827080716514)	(5.0, 2.1175558244255206)	(6.0, 1.3556493892702695)	(7.0, 1.0353620716048557)	(8.0, 0.7836119655649197)	(9.0, 0.6615595741561427)	('>10', 5.891461422068412)	('>50', 1.1917657162936766)	('>100', 1.7644632876155013)	('>500', 0.5343097756763601)	('>1k', 1.2782919209839938)	('>5k', 0.3652556434184817)	('>10k+', 0.0)
SRR2978737	(1.0, 51.04727755805064)	(2.0, 18.435518245860127)	(3.0, 8.681231064351405)	(4.0, 4.739761267704065)	(5.0, 2.8817480739877612)	(6.0, 1.9006169070947696)	(7.0, 1.3308902998760639)	(8.0, 0.9588722509949511)	(9.0, 0.7966722221520244)	('>10', 5.947114313294347)	('>50', 1.1125096538282293)	('>100', 1.398102605767119)	('>500', 0.3515772957860268)	('>1k', 0.4181082412525495)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978738	(1.0, 36.84777651011905)	(2.0, 16.39250121533449)	(3.0, 9.353156609637653)	(4.0, 5.8954970199017955)	(5.0, 4.128696975795467)	(6.0, 3.0584244875283115)	(7.0, 2.311661560063739)	(8.0, 1.865487702783878)	(9.0, 1.3987509328335197)	('>10', 11.702263542823458)	('>50', 2.2400671547365425)	('>100', 3.02735198283154)	('>500', 0.8321332941426398)	('>1k', 0.9462310114678857)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978739	(1.0, 37.4719036238161)	(2.0, 16.218011898899505)	(3.0, 9.526982260378904)	(4.0, 6.070108580181632)	(5.0, 4.0777552390226)	(6.0, 2.930337845014076)	(7.0, 2.2415257218255746)	(8.0, 1.7195509930052304)	(9.0, 1.4195963198066894)	('>10', 11.780408659963443)	('>50', 2.318872117063212)	('>100', 3.234573919619906)	('>500', 0.43845449575195367)	('>1k', 0.5519183256511895)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978740	(1.0, 43.7996580288686)	(2.0, 16.042783619704583)	(3.0, 8.123747268397764)	(4.0, 4.913037185223683)	(5.0, 3.3682048940451916)	(6.0, 2.4574970997816092)	(7.0, 1.921720804449783)	(8.0, 1.4839858035112428)	(9.0, 1.2456719630998325)	('>10', 10.610500044997531)	('>50', 2.242884389078342)	('>100', 2.622998453183493)	('>500', 0.8721153065666423)	('>1k', 0.2951951390917201)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978741	(1.0, 50.81847593028974)	(2.0, 16.05710942450852)	(3.0, 7.6165471305605745)	(4.0, 4.31482346283922)	(5.0, 2.8443081213696297)	(6.0, 2.085438892916492)	(7.0, 1.5170695769947489)	(8.0, 1.1992422580231568)	(9.0, 1.0170434942209274)	('>10', 8.275871466448091)	('>50', 1.4400318365835432)	('>100', 1.9223172994276105)	('>500', 0.4415072829786072)	('>1k', 0.4502138228391233)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978742	(1.0, 61.026561740318584)	(2.0, 15.25576196524829)	(3.0, 6.055485856752849)	(4.0, 3.2511453843292397)	(5.0, 2.0090703312021505)	(6.0, 1.3477383947391695)	(7.0, 0.9994494543842013)	(8.0, 0.7166505089243463)	(9.0, 0.618801654305005)	('>10', 4.753070849986042)	('>50', 0.8683620220288445)	('>100', 0.9930920225225232)	('>500', 0.32548126976482933)	('>1k', 1.3447347702171222)	('>5k', 0.43459377527679577)	('>10k+', 0.0)
SRR2978743	(1.0, 63.866376480098296)	(2.0, 15.528873936452426)	(3.0, 5.840216565510459)	(4.0, 3.1108991876794594)	(5.0, 1.9591063620369573)	(6.0, 1.2463428945830446)	(7.0, 0.931883445858123)	(8.0, 0.6854034347442614)	(9.0, 0.5264267658697461)	('>10', 4.235460780211063)	('>50', 0.7067691437127688)	('>100', 0.9117486178593404)	('>500', 0.13161831574868937)	('>1k', 0.3188740696353643)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978744	(1.0, 57.289050306003716)	(2.0, 16.496255737691897)	(3.0, 7.223054851474848)	(4.0, 3.9204145797769976)	(5.0, 2.539083999435511)	(6.0, 1.6948990326263351)	(7.0, 1.2903763159061854)	(8.0, 0.9336169328169555)	(9.0, 0.7493620170748995)	('>10', 5.669265351097394)	('>50', 0.8610208737545487)	('>100', 0.988317579589349)	('>500', 0.0882529413313706)	('>1k', 0.25702948141999177)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978745	(1.0, 50.47925991191785)	(2.0, 17.576755866608796)	(3.0, 8.177831347109876)	(4.0, 4.5121211399186425)	(5.0, 2.845994112547369)	(6.0, 1.9659775516229803)	(7.0, 1.4035316402254583)	(8.0, 1.0444897570604157)	(9.0, 0.8434892623296851)	('>10', 6.07347872791356)	('>50', 1.3958694682818158)	('>100', 2.144342745883014)	('>500', 0.5464485885887663)	('>1k', 0.9904098799917302)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978746	(1.0, 72.43860614444682)	(2.0, 13.314808818824353)	(3.0, 4.254734256911823)	(4.0, 2.063337236295133)	(5.0, 1.1485273229531636)	(6.0, 0.7505163054439254)	(7.0, 0.5520601920849348)	(8.0, 0.4629494813033477)	(9.0, 0.3878728714776563)	('>10', 3.190480171755141)	('>50', 0.5609959196636489)	('>100', 0.56901699267726)	('>500', 0.07544211914468157)	('>1k', 0.23065216701802876)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978747	(1.0, 74.49656572770552)	(2.0, 12.254612677368057)	(3.0, 3.6593433782534013)	(4.0, 1.6385862704582013)	(5.0, 1.0111318055842762)	(6.0, 0.7055984061908296)	(7.0, 0.539893952092825)	(8.0, 0.43452778661882)	(9.0, 0.38368009540754316)	('>10', 3.322593425939846)	('>50', 0.7083100248988928)	('>100', 0.5281675563802442)	('>500', 0.18356639036051145)	('>1k', 0.13342250274097342)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978748	(1.0, 44.421210532855504)	(2.0, 17.6723671134565)	(3.0, 9.392746967625111)	(4.0, 5.710344417453496)	(5.0, 3.6025148992075087)	(6.0, 2.5633289126968877)	(7.0, 1.7405729346276826)	(8.0, 1.3967381967835295)	(9.0, 1.0931425613351555)	('>10', 8.79822203760351)	('>50', 1.5169442988115625)	('>100', 1.5973726891212803)	('>500', 0.4160989786723161)	('>1k', 0.07839545974985666)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978749	(1.0, 47.3026870683125)	(2.0, 17.222025065097508)	(3.0, 8.629658652457804)	(4.0, 5.307262559956882)	(5.0, 3.5198333234311567)	(6.0, 2.4449734648180166)	(7.0, 1.7486013639341804)	(8.0, 1.3889492292732444)	(9.0, 1.102828668885696)	('>10', 7.8178785989693464)	('>50', 1.3088255757238776)	('>100', 1.4310242545024883)	('>500', 0.4410506954597772)	('>1k', 0.33440147917744995)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978750	(1.0, 44.68010141639513)	(2.0, 17.96709189896082)	(3.0, 9.467451469987957)	(4.0, 5.608628792605439)	(5.0, 3.7207702136247467)	(6.0, 2.4965156561366313)	(7.0, 1.734937871983671)	(8.0, 1.3935940494656955)	(9.0, 1.032250176038135)	('>10', 7.369030625318754)	('>50', 1.340854062355625)	('>100', 2.207096529070231)	('>500', 0.43512165143335435)	('>1k', 0.546555586623759)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978751	(1.0, 60.77772475589446)	(2.0, 16.12034453512995)	(3.0, 6.649341367699789)	(4.0, 3.617322621286059)	(5.0, 2.204984415030998)	(6.0, 1.4134344355936606)	(7.0, 1.0573000203484364)	(8.0, 0.8086730071902724)	(9.0, 0.62809630981263)	('>10', 4.641095776368136)	('>50', 0.7451109783198892)	('>100', 0.9351115306447727)	('>500', 0.1551963305161879)	('>1k', 0.2462639161647037)	('>5k', 0.0)	('>10k+', 0.0)
