Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2978724	(1.0, 60.439864428397705)	(2.0, 13.64747969963478)	(3.0, 5.495304590283351)	(4.0, 2.9794484554164913)	(5.0, 2.0040863155087605)	(6.0, 1.479079866622718)	(7.0, 1.0952687074050371)	(8.0, 0.8483684664304756)	(9.0, 0.715341816672305)	('>10', 5.89361123120934)	('>50', 1.387281043733584)	('>100', 1.5872059387842707)	('>500', 0.6576650256420119)	('>1k', 1.7699944142591844)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978725	(1.0, 43.470000683073486)	(2.0, 15.046067481362726)	(3.0, 7.005472779374848)	(4.0, 3.967036897884317)	(5.0, 2.5458074370296555)	(6.0, 1.7591862892691528)	(7.0, 1.3441573154505617)	(8.0, 1.0164029838830628)	(9.0, 0.8197803323024373)	('>10', 8.7468995927115)	('>50', 3.58767958793774)	('>100', 6.29280041767148)	('>500', 1.544092325152376)	('>1k', 2.027457024169155)	('>5k', 0.25967702616136246)	('>10k+', 0.5674818265661791)
SRR2978726	(1.0, 34.698962917948904)	(2.0, 14.930767290591485)	(3.0, 8.576693367626834)	(4.0, 5.716300556848257)	(5.0, 4.0283032166025885)	(6.0, 3.0667850357611)	(7.0, 2.432023578741708)	(8.0, 1.9108147414627357)	(9.0, 1.6852899175427853)	('>10', 13.541180963665472)	('>50', 2.5491156135493465)	('>100', 3.5161658101958544)	('>500', 0.4986414261695256)	('>1k', 2.0208546234047273)	('>5k', 0.2500145555144978)	('>10k+', 0.5780863843741787)
SRR2978727	(1.0, 48.973131823145884)	(2.0, 17.297006569710955)	(3.0, 8.483383015826444)	(4.0, 4.70676307057771)	(5.0, 3.0184501522605145)	(6.0, 2.0478773205988468)	(7.0, 1.4543672456755068)	(8.0, 1.079249939033506)	(9.0, 0.8497200913035186)	('>10', 7.634749554647878)	('>50', 1.4904623995845312)	('>100', 2.1358604563330728)	('>500', 0.31710130878942844)	('>1k', 0.5118770525122024)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978728	(1.0, 57.4338482678141)	(2.0, 15.317412982115695)	(3.0, 6.344191163693108)	(4.0, 3.520116289840654)	(5.0, 2.233449045652109)	(6.0, 1.6482425598356287)	(7.0, 1.2748756466510585)	(8.0, 1.0550828329671325)	(9.0, 0.8284502560397604)	('>10', 6.842399098394594)	('>50', 1.2238133326460343)	('>100', 1.4382427506210718)	('>500', 0.4233080728130018)	('>1k', 0.4165677009160244)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978729	(1.0, 58.720592766861124)	(2.0, 16.31224046317841)	(3.0, 6.6068685852444755)	(4.0, 3.3998776682470795)	(5.0, 1.9756501063046827)	(6.0, 1.4394145571024868)	(7.0, 1.0026238838257235)	(8.0, 0.7767329452501599)	(9.0, 0.6199294593090747)	('>10', 5.725560379006655)	('>50', 1.2392941460384261)	('>100', 1.3990044955754062)	('>500', 0.38832451517979305)	('>1k', 0.39388602887655505)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978730	(1.0, 69.8832699800504)	(2.0, 12.866554035046276)	(3.0, 3.5148990737415384)	(4.0, 1.4794976845498635)	(5.0, 0.8420163663287062)	(6.0, 0.6324841996292176)	(7.0, 0.4923518981553411)	(8.0, 0.3934027507029183)	(9.0, 0.36907021456719474)	('>10', 5.050187471436392)	('>50', 1.5000718528143453)	('>100', 1.819707603748162)	('>500', 0.42564093882334897)	('>1k', 0.7308459304063175)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978731	(1.0, 56.45298939800758)	(2.0, 15.261042558028837)	(3.0, 6.4803321403142)	(4.0, 3.5882093472721976)	(5.0, 2.3526346585329634)	(6.0, 1.6356960354575771)	(7.0, 1.3323951985942846)	(8.0, 1.0149298341022617)	(9.0, 0.782659599744542)	('>10', 6.848704573335132)	('>50', 1.1688397000394692)	('>100', 1.8662493022359556)	('>500', 0.3638014772176949)	('>1k', 0.8515161771173082)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978732	(1.0, 55.61428648184526)	(2.0, 15.424341264556848)	(3.0, 6.506334852286121)	(4.0, 3.732665635052778)	(5.0, 2.4343174622077237)	(6.0, 1.8231844484999125)	(7.0, 1.4095404676347891)	(8.0, 1.1041411568187147)	(9.0, 0.8423424179016666)	('>10', 7.487322740929536)	('>50', 1.1774291609439163)	('>100', 1.5697714732246824)	('>500', 0.4223416767803083)	('>1k', 0.4519807613177775)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978733	(1.0, 57.24649171101808)	(2.0, 15.219383665876649)	(3.0, 6.478220696185952)	(4.0, 3.7074964501628873)	(5.0, 2.3543029004153007)	(6.0, 1.5916638761624968)	(7.0, 1.2134227598245242)	(8.0, 0.9969429420354163)	(9.0, 0.8628535070295387)	('>10', 6.915004703486723)	('>50', 1.16705221853218)	('>100', 1.3945841373610894)	('>500', 0.40071214121014553)	('>1k', 0.45186829069907075)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978734	(1.0, 57.01402995589964)	(2.0, 14.873599119047121)	(3.0, 6.428233530393482)	(4.0, 3.7064265045691007)	(5.0, 2.4891232863640487)	(6.0, 1.9214413182864158)	(7.0, 1.4007607222733887)	(8.0, 1.0940754314182637)	(9.0, 0.9241161254331177)	('>10', 7.405203248583041)	('>50', 1.0693789493258228)	('>100', 1.0242841512612688)	('>500', 0.25260708554267514)	('>1k', 0.39672057160259716)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978735	(1.0, 71.58992326997343)	(2.0, 12.985957732350153)	(3.0, 4.077542263716233)	(4.0, 1.8427535585932278)	(5.0, 1.0555531084558993)	(6.0, 0.7812904801434869)	(7.0, 0.5824146521777024)	(8.0, 0.4474503689846063)	(9.0, 0.376288044161176)	('>10', 3.905349124673427)	('>50', 0.870397912864186)	('>100', 1.011604765476157)	('>500', 0.040818160605547514)	('>1k', 0.43265655782481716)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978736	(1.0, 56.66499921922835)	(2.0, 16.265969978108938)	(3.0, 6.563912189161076)	(4.0, 3.372531318664112)	(5.0, 2.1172731118628727)	(6.0, 1.3567159197049454)	(7.0, 1.0230672862939831)	(8.0, 0.7891147390850075)	(9.0, 0.6606356378414511)	('>10', 5.901872506515561)	('>50', 1.1821893298163035)	('>100', 1.826150382071549)	('>500', 0.5412829625388201)	('>1k', 1.367963125405622)	('>5k', 0.3663222937014716)	('>10k+', 0.0)
SRR2978737	(1.0, 50.906839636222735)	(2.0, 18.415780184454956)	(3.0, 8.70667295122043)	(4.0, 4.7490020220566675)	(5.0, 2.8900823820616983)	(6.0, 1.9039592107267533)	(7.0, 1.3275624134853439)	(8.0, 0.9665142430367129)	(9.0, 0.7948771570200077)	('>10', 5.963731793191561)	('>50', 1.1005577517202805)	('>100', 1.4442123185955777)	('>500', 0.36882100799060324)	('>1k', 0.461386928216754)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978738	(1.0, 36.67903874699389)	(2.0, 16.408086210885276)	(3.0, 9.377922998058926)	(4.0, 5.8803946210044655)	(5.0, 4.147356867792036)	(6.0, 3.0695803626341607)	(7.0, 2.3069311063871365)	(8.0, 1.8660620891512543)	(9.0, 1.4128630625529253)	('>10', 11.73998992159267)	('>50', 2.2460498863143346)	('>100', 3.0599429867594647)	('>500', 0.810675237101591)	('>1k', 0.9951059027718213)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978739	(1.0, 37.32047617940899)	(2.0, 16.232347964222416)	(3.0, 9.540403317781264)	(4.0, 6.0902695949551795)	(5.0, 4.089263141938125)	(6.0, 2.9224459181331266)	(7.0, 2.2558682800680203)	(8.0, 1.7153736437722051)	(9.0, 1.4299383950815825)	('>10', 11.795791885151207)	('>50', 2.30907360366597)	('>100', 3.2845054219667844)	('>500', 0.4432167778540683)	('>1k', 0.5710258760009542)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978740	(1.0, 43.62108569280932)	(2.0, 16.073947496538118)	(3.0, 8.129265372814693)	(4.0, 4.9381874090701015)	(5.0, 3.3603479299722365)	(6.0, 2.4713935878011952)	(7.0, 1.931375225727745)	(8.0, 1.4722950428942483)	(9.0, 1.2521853923896873)	('>10', 10.662721491169872)	('>50', 2.2228124696381015)	('>100', 2.669289917417302)	('>500', 0.8773363409021868)	('>1k', 0.3177566308551631)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978741	(1.0, 50.63703908168411)	(2.0, 16.081690651795135)	(3.0, 7.646887373369256)	(4.0, 4.305927168472744)	(5.0, 2.851185073126396)	(6.0, 2.0975981257717122)	(7.0, 1.5186176054056968)	(8.0, 1.2023198465165432)	(9.0, 1.0293040541949716)	('>10', 8.275358367650487)	('>50', 1.411793425632746)	('>100', 1.989334911076024)	('>500', 0.4474228279609226)	('>1k', 0.5055214873432866)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978742	(1.0, 60.84399222236837)	(2.0, 15.280465665206533)	(3.0, 6.06448902079972)	(4.0, 3.2735137522921764)	(5.0, 2.0192301585683503)	(6.0, 1.3397126688370578)	(7.0, 0.9994473156776351)	(8.0, 0.71816941391012)	(9.0, 0.6181576931814324)	('>10', 4.759622759822099)	('>50', 0.8771480419122626)	('>100', 1.0336094496320283)	('>500', 0.3269799914459702)	('>1k', 1.4102426028090167)	('>5k', 0.43521924353718544)	('>10k+', 0.0)
SRR2978743	(1.0, 63.69431823364564)	(2.0, 15.570769446502904)	(3.0, 5.83410745436878)	(4.0, 3.1134233462784575)	(5.0, 1.9632375883776267)	(6.0, 1.2384287883046357)	(7.0, 0.9297711267504357)	(8.0, 0.6950553805677959)	(9.0, 0.5199950511903146)	('>10', 4.24035586723738)	('>50', 0.7333355589551644)	('>100', 0.9269940767102062)	('>500', 0.15865541804862163)	('>1k', 0.38155266306206714)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978744	(1.0, 57.13430242723068)	(2.0, 16.522954695578115)	(3.0, 7.220578903317929)	(4.0, 3.9359797941773236)	(5.0, 2.551432092557254)	(6.0, 1.6987717214011848)	(7.0, 1.2903462299778803)	(8.0, 0.9316599878767577)	(9.0, 0.7523071658604191)	('>10', 5.660014033000912)	('>50', 0.8641810465200307)	('>100', 1.0406514354961154)	('>500', 0.032188664135633725)	('>1k', 0.3646318028697863)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978745	(1.0, 50.31003401167221)	(2.0, 17.58363012686223)	(3.0, 8.195090204097212)	(4.0, 4.515250855438317)	(5.0, 2.8464936664459937)	(6.0, 1.9717672448377688)	(7.0, 1.416429998725942)	(8.0, 1.0464768416838066)	(9.0, 0.8425515967897307)	('>10', 6.079955020728235)	('>50', 1.386641347695112)	('>100', 2.2012349520319554)	('>500', 0.5516040213576119)	('>1k', 1.0528401116338473)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978746	(1.0, 72.24842506173302)	(2.0, 13.334355114853292)	(3.0, 4.275189823449607)	(4.0, 2.069462530196582)	(5.0, 1.1539817867075237)	(6.0, 0.7448939316196914)	(7.0, 0.5638737220882067)	(8.0, 0.46246335060220284)	(9.0, 0.3847834960551198)	('>10', 3.203065069105622)	('>50', 0.544921014366486)	('>100', 0.6413278135933985)	('>500', 0.0)	('>1k', 0.3732572856292844)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978747	(1.0, 74.28705431365232)	(2.0, 12.275407625677637)	(3.0, 3.672008910938935)	(4.0, 1.649829692524973)	(5.0, 1.01578052844652)	(6.0, 0.71355647968223)	(7.0, 0.5260030724860658)	(8.0, 0.43687201728960634)	(9.0, 0.3847791459051844)	('>10', 3.3452372381249984)	('>50', 0.6868646706589553)	('>100', 0.6131970817653192)	('>500', 0.09343745158023414)	('>1k', 0.2999717712670401)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978748	(1.0, 44.274265804168365)	(2.0, 17.69073452050488)	(3.0, 9.40778842267279)	(4.0, 5.7224243597274915)	(5.0, 3.6153186798184898)	(6.0, 2.557673044803489)	(7.0, 1.7499978913442127)	(8.0, 1.3969937046009229)	(9.0, 1.1001530666714139)	('>10', 8.82823249777777)	('>50', 1.5287385514753427)	('>100', 1.5966593575913746)	('>500', 0.4522299668819424)	('>1k', 0.07879013196135956)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978749	(1.0, 47.14014667360083)	(2.0, 17.24582204713598)	(3.0, 8.64604605317101)	(4.0, 5.319398400746271)	(5.0, 3.5198563380563126)	(6.0, 2.451193887517989)	(7.0, 1.7640621417948823)	(8.0, 1.3846142259715835)	(9.0, 1.0942634682589376)	('>10', 7.833328007387838)	('>50', 1.3109132134561547)	('>100', 1.4775782038714103)	('>500', 0.44260772548472427)	('>1k', 0.3701696135460256)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978750	(1.0, 44.54572788771447)	(2.0, 17.969134050529963)	(3.0, 9.497099248099177)	(4.0, 5.608545484297202)	(5.0, 3.71519986782439)	(6.0, 2.499805678748667)	(7.0, 1.740880484355731)	(8.0, 1.4019535580359777)	(9.0, 1.030515558457912)	('>10', 7.398264896898864)	('>50', 1.3356705521828496)	('>100', 2.2466082044569733)	('>500', 0.40905416655128113)	('>1k', 0.601540361846565)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978751	(1.0, 60.61550371887636)	(2.0, 16.157507405725674)	(3.0, 6.6518997159102575)	(4.0, 3.6273822561377713)	(5.0, 2.2158010510863773)	(6.0, 1.418809172460442)	(7.0, 1.0609535028780541)	(8.0, 0.7986666586048115)	(9.0, 0.6276096535261558)	('>10', 4.652842942037278)	('>50', 0.7363380501394817)	('>100', 0.9882281682706174)	('>500', 0.10496199061064881)	('>1k', 0.3434957137360415)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978752	(1.0, 51.099595222896255)	(2.0, 16.36016183063652)	(3.0, 7.620697186497119)	(4.0, 4.320340309487808)	(5.0, 2.824229254112515)	(6.0, 2.0204703992797026)	(7.0, 1.4695312411210566)	(8.0, 1.1749477227132403)	(9.0, 0.9494584073905145)	('>10', 7.620351105966402)	('>50', 1.160843750237751)	('>100', 1.7252770253044079)	('>500', 0.5898738622301756)	('>1k', 1.0642226821263565)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978753	(1.0, 47.14666954749547)	(2.0, 16.349368545272323)	(3.0, 7.646950258506613)	(4.0, 4.522648042455484)	(5.0, 3.021188894622744)	(6.0, 2.3166822664147193)	(7.0, 1.7214232877145474)	(8.0, 1.3336438407431028)	(9.0, 1.1151551327764608)	('>10', 10.150214302245054)	('>50', 1.7754229476900991)	('>100', 1.9601762875236004)	('>500', 0.4047330466403464)	('>1k', 0.5357235998994758)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978754	(1.0, 57.069713840975766)	(2.0, 16.852494850046124)	(3.0, 7.217418361086134)	(4.0, 3.7820799285041695)	(5.0, 2.3375484772019828)	(6.0, 1.5872139638172786)	(7.0, 1.124137781749428)	(8.0, 0.9113636506049799)	(9.0, 0.7419282601191147)	('>10', 5.548395202924295)	('>50', 0.8813168066192321)	('>100', 1.2347337950683983)	('>500', 0.326345270215692)	('>1k', 0.3853098110674175)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978755	(1.0, 52.337762806144205)	(2.0, 16.18530283457906)	(3.0, 7.3065822632096555)	(4.0, 4.171470612737348)	(5.0, 2.6413691400520047)	(6.0, 1.8777763636063185)	(7.0, 1.411779402413439)	(8.0, 1.0866553538513448)	(9.0, 0.9110236554994927)	('>10', 7.745859938783338)	('>50', 1.4663865447419797)	('>100', 1.7911763624666657)	('>500', 0.46536649192060525)	('>1k', 0.6014882299945055)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978756	(1.0, 49.91831534134094)	(2.0, 16.7581177599843)	(3.0, 7.93019990496846)	(4.0, 4.618095608839557)	(5.0, 3.104573934919215)	(6.0, 2.1473308314299784)	(7.0, 1.6550220271855862)	(8.0, 1.2143712659030965)	(9.0, 1.0121411391939341)	('>10', 7.7922604134445725)	('>50', 1.2829410580525553)	('>100', 1.7266969974372481)	('>500', 0.320126540125965)	('>1k', 0.5198071771746643)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978757	(1.0, 56.563673869486905)	(2.0, 16.889894591548128)	(3.0, 7.147958442666765)	(4.0, 3.740843254737474)	(5.0, 2.385231680364996)	(6.0, 1.6702090015616973)	(7.0, 1.1657278791567967)	(8.0, 0.9561609835477984)	(9.0, 0.7677798135149401)	('>10', 6.043809742480486)	('>50', 1.033631886227162)	('>100', 1.131611000572236)	('>500', 0.2613732232436574)	('>1k', 0.24209463089093375)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978758	(1.0, 66.6584177277962)	(2.0, 14.051215957837432)	(3.0, 4.915588991243433)	(4.0, 2.450442370460354)	(5.0, 1.4861452963175517)	(6.0, 1.023971778858439)	(7.0, 0.7793011964300776)	(8.0, 0.6474385110090883)	(9.0, 0.48822769432044566)	('>10', 3.625859255471043)	('>50', 0.4929981866160571)	('>100', 0.8205875738588497)	('>500', 0.4199473361889382)	('>1k', 1.6076568763110624)	('>5k', 0.5322012472809736)	('>10k+', 0.0)
SRR2978759	(1.0, 60.75246954041661)	(2.0, 17.366848917691005)	(3.0, 7.067455999022583)	(4.0, 3.511595166737654)	(5.0, 2.0243379484546034)	(6.0, 1.299406998463221)	(7.0, 0.934038930876638)	(8.0, 0.7184650848460703)	(9.0, 0.5820581617419556)	('>10', 4.065000339192751)	('>50', 0.6116431651622706)	('>100', 0.7466701496639142)	('>500', 0.07746281225631842)	('>1k', 0.24254678547444342)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978760	(1.0, 44.38694580074717)	(2.0, 16.723910020345166)	(3.0, 8.803967166637278)	(4.0, 5.17470003598768)	(5.0, 3.50364731791316)	(6.0, 2.492356201122283)	(7.0, 1.8323232048032985)	(8.0, 1.4465620847572878)	(9.0, 1.1387610643109531)	('>10', 8.34282549213676)	('>50', 1.4746846387029433)	('>100', 1.9296402255269611)	('>500', 0.6377506451777872)	('>1k', 1.7098317858435894)	('>5k', 0.0)	('>10k+', 0.40209431598764367)
SRR2978761	(1.0, 39.37811794568579)	(2.0, 16.529511141157993)	(3.0, 9.145084765328152)	(4.0, 5.7170101125829405)	(5.0, 3.852203147401953)	(6.0, 2.780671900003906)	(7.0, 2.1513394045605443)	(8.0, 1.6610382832784432)	(9.0, 1.3421873606029853)	('>10', 10.490164958983467)	('>50', 1.8420354136978745)	('>100', 2.652431886721137)	('>500', 0.700125803696213)	('>1k', 1.5383838674784522)	('>5k', 0.21969400882020682)	('>10k+', 0.0)
SRR2978762	(1.0, 55.05644308164284)	(2.0, 16.5339684362449)	(3.0, 6.98690016102185)	(4.0, 3.908292827171621)	(5.0, 2.4877639463448165)	(6.0, 1.7419690688105935)	(7.0, 1.2764484081830805)	(8.0, 1.0614431975095313)	(9.0, 0.8497664052042451)	('>10', 6.6626902937722745)	('>50', 1.0577666477124266)	('>100', 1.4773925304079762)	('>500', 0.3501198194626363)	('>1k', 0.5490351765112325)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978763	(1.0, 69.07934351058115)	(2.0, 12.324170263405053)	(3.0, 4.093222289483542)	(4.0, 2.083369182719456)	(5.0, 1.2949077458505793)	(6.0, 0.9391693855985723)	(7.0, 0.7220753657170509)	(8.0, 0.5997728939200581)	(9.0, 0.48955120561396004)	('>10', 4.993224485448232)	('>50', 0.829948995550835)	('>100', 0.8971622644413434)	('>500', 0.4429208024765623)	('>1k', 1.2111616091935187)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978764	(1.0, 61.146506078413054)	(2.0, 15.251142204958748)	(3.0, 5.780093812471792)	(4.0, 3.101464524258696)	(5.0, 2.0455671641174336)	(6.0, 1.417069864586304)	(7.0, 1.0908795209670528)	(8.0, 0.8069505625704352)	(9.0, 0.6565537535616613)	('>10', 5.870790182327319)	('>50', 0.8668503195080418)	('>100', 1.1385043230760123)	('>500', 0.18985501353262732)	('>1k', 0.6377726756508034)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978765	(1.0, 54.71620325114147)	(2.0, 16.907096162505148)	(3.0, 7.285399334050678)	(4.0, 3.8430105856727197)	(5.0, 2.43791213387874)	(6.0, 1.7238877356464712)	(7.0, 1.2557544627067267)	(8.0, 0.951803402748049)	(9.0, 0.7946249409161659)	('>10', 6.5403464893837455)	('>50', 1.216180564963489)	('>100', 1.569944393434273)	('>500', 0.31563972507807503)	('>1k', 0.44219681787426934)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978766	(1.0, 57.65558790413077)	(2.0, 16.442052174747797)	(3.0, 6.94563456068113)	(4.0, 3.741676736250129)	(5.0, 2.3840281187107575)	(6.0, 1.676743855744916)	(7.0, 1.2126364174250266)	(8.0, 0.9378114730953494)	(9.0, 0.7856512324808462)	('>10', 5.769766853999262)	('>50', 0.8813875786945414)	('>100', 0.9623718555435572)	('>500', 0.19757753709531853)	('>1k', 0.4070737014006451)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978767	(1.0, 57.966020194036616)	(2.0, 16.87796304477526)	(3.0, 6.486017131620189)	(4.0, 3.1442460452336105)	(5.0, 1.7963766034944582)	(6.0, 1.2596733362446908)	(7.0, 0.9243037453580257)	(8.0, 0.674564951985776)	(9.0, 0.5494342242753298)	('>10', 5.68978318018007)	('>50', 1.4541976164708403)	('>100', 2.200845916948455)	('>500', 0.4029515093668813)	('>1k', 0.5736225000098435)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978768	(1.0, 55.84031760074768)	(2.0, 17.32703231452826)	(3.0, 7.087336353812999)	(4.0, 3.675588001975934)	(5.0, 2.280396612250208)	(6.0, 1.4911741972178878)	(7.0, 1.061080468181271)	(8.0, 0.8644514896687383)	(9.0, 0.6368760385512574)	('>10', 5.695687764922405)	('>50', 1.3123108471014828)	('>100', 1.6807909511841195)	('>500', 0.5210624058157092)	('>1k', 0.5258949540420415)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978769	(1.0, 62.3261348340869)	(2.0, 15.539934922862392)	(3.0, 5.935233048405146)	(4.0, 3.1087674706697177)	(5.0, 2.0046449392991867)	(6.0, 1.4012889741819734)	(7.0, 1.0553987593130933)	(8.0, 0.7580536060491616)	(9.0, 0.6523361872215917)	('>10', 5.337356821063302)	('>50', 0.6111260924797718)	('>100', 0.8001406417953546)	('>500', 0.055220010060255634)	('>1k', 0.4143636925121116)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978770	(1.0, 57.188318282372144)	(2.0, 15.014706619080902)	(3.0, 6.272132981150783)	(4.0, 3.4675282803662983)	(5.0, 2.1430610984093406)	(6.0, 1.5680708332405702)	(7.0, 1.2251910835471609)	(8.0, 0.9417791203680568)	(9.0, 0.8122574730750802)	('>10', 7.810006085899153)	('>50', 1.5299821889864806)	('>100', 1.4658979153280933)	('>500', 0.11175277146419633)	('>1k', 0.44931526671171723)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978771	(1.0, 41.16086241391485)	(2.0, 14.966836914940233)	(3.0, 7.475497676726528)	(4.0, 4.65546101054827)	(5.0, 3.15427913827814)	(6.0, 2.3263691177766175)	(7.0, 1.8041700077267318)	(8.0, 1.5083403284887666)	(9.0, 1.239891795539396)	('>10', 12.836286069018968)	('>50', 3.2335041425419866)	('>100', 4.203043622547238)	('>500', 0.7117284024354101)	('>1k', 0.7237293595168679)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978772	(1.0, 50.3696920252157)	(2.0, 17.531483873639502)	(3.0, 8.268417131098294)	(4.0, 4.490464703039749)	(5.0, 2.8904867190912)	(6.0, 1.8898036540790326)	(7.0, 1.3164165910640182)	(8.0, 1.1359662210985233)	(9.0, 0.8485843777489264)	('>10', 6.966901465204753)	('>50', 1.3847329914614404)	('>100', 1.870512179694389)	('>500', 0.3436090380080506)	('>1k', 0.6929290295564012)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978773	(1.0, 61.88724249269816)	(2.0, 16.219930726958058)	(3.0, 6.172031827050916)	(4.0, 3.0676588980311346)	(5.0, 1.8989420623929407)	(6.0, 1.2315733374943258)	(7.0, 0.9250186004636541)	(8.0, 0.7218131842423872)	(9.0, 0.5689404958920313)	('>10', 4.8998865704224315)	('>50', 0.8916918478467958)	('>100', 0.9541564489900903)	('>500', 0.20955562904376954)	('>1k', 0.35155787847337583)	('>5k', 0.0)	('>10k+', 0.0)
SRR2978774	(1.0, 41.48163380424682)	(2.0, 17.188583895513574)	(3.0, 8.719142064094495)	(4.0, 4.9923574599819025)	(5.0, 3.100372994432267)	(6.0, 2.0384358471925776)	(7.0, 1.4437128338062457)	(8.0, 1.0473895263807578)	(9.0, 0.7731126852294801)	('>10', 6.092302545694142)	('>50', 2.211747289122474)	('>100', 4.62448443924071)	('>500', 1.2474942589080313)	('>1k', 3.4662929710994654)	('>5k', 0.8679086958589387)	('>10k+', 0.7050286891981594)
