Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
ERR1042087	(1, 31.738834275134376)	(2, 31.92045119777084)	(3, 32.00677294565277)	(4, 35.65439582199015)	(5, 35.5290868763632)	(6, 35.571555748981936)	(7, 35.49983011160077)	(8, 35.47458013130967)	(9, 37.08781132567814)	(10, 36.941048955981614)	(11, 37.00053755732293)	(12, 36.86148770602714)	(13, 36.91743792619052)	(14, 38.033744861279324)	(15, 37.960209232431765)	(16, 37.913724815831294)	(17, 37.83332956828061)	(18, 37.753660438040065)	(19, 37.73784398943142)	(20, 37.61516289692684)	(21, 37.50523011925382)	(22, 37.38916568429526)	(23, 37.620228199076934)	(24, 37.64495353079729)	(25, 37.64152487401289)	(26, 37.50863157545327)	(27, 37.39636093055506)	(28, 37.23329849507001)	(29, 37.165002436526976)	(30, 37.06192328420785)	(31, 36.94946822856421)	(32, 36.924095154100534)	(33, 36.88855367113386)	(34, 36.85317954091867)	(35, 36.790847786909694)	(36, 36.710371398631025)	(37, 36.6189262592142)	(38, 36.49042885179877)	(39, 36.415254733478065)	(40, 36.29398899344466)	(41, 36.17065185971321)	(42, 36.053104301334535)	(43, 35.57706870821656)
ERR1042088	(1, 31.62166544630278)	(2, 31.75741340853675)	(3, 31.77465557947952)	(4, 35.461051059541674)	(5, 35.39896474477479)	(6, 35.485837737517855)	(7, 35.37468071172589)	(8, 35.42891561606627)	(9, 36.929994611066405)	(10, 36.74768191275727)	(11, 36.87510481838327)	(12, 36.720065440503035)	(13, 36.78207925840541)	(14, 37.67996984130436)	(15, 37.62369294194693)	(16, 37.52359410455498)	(17, 37.62175244254019)	(18, 37.62468373242857)	(19, 37.64070553948542)	(20, 37.62375577256284)	(21, 37.54989113387513)	(22, 37.48635488181803)	(23, 37.65263610682171)	(24, 37.65819419976753)	(25, 37.63496620437833)	(26, 37.434654951173364)	(27, 37.31260164664545)	(28, 37.14287198745321)	(29, 37.01162124738105)	(30, 36.82220385634988)	(31, 36.59107418604145)	(32, 36.41353178141712)	(33, 36.31091971938881)	(34, 36.258035673290465)	(35, 36.14853157600934)	(36, 36.00927476553306)	(37, 35.821686712049704)	(38, 35.60983879113895)	(39, 35.4379777241301)	(40, 35.188690005823915)	(41, 34.93388044300417)	(42, 34.67548953507761)	(43, 34.13481275268178)
ERR1042089	(1, 31.758286619055106)	(2, 31.937075303448264)	(3, 32.02135125992768)	(4, 35.649699100652875)	(5, 35.53352549473621)	(6, 35.58137279470969)	(7, 35.50580997619422)	(8, 35.48098030901459)	(9, 37.0975026322936)	(10, 36.95647464819376)	(11, 37.015418967442145)	(12, 36.88551671565988)	(13, 36.94255225281453)	(14, 38.06585768304168)	(15, 37.99064748864104)	(16, 37.93770953136439)	(17, 37.86237616309263)	(18, 37.78639249522376)	(19, 37.77194386346059)	(20, 37.653510566494994)	(21, 37.53851559286557)	(22, 37.425591579201466)	(23, 37.64526312613252)	(24, 37.668236355349315)	(25, 37.66738258700068)	(26, 37.5391297470616)	(27, 37.41886218215948)	(28, 37.25641039323211)	(29, 37.189413018379206)	(30, 37.08781782463763)	(31, 36.96857738625554)	(32, 36.93617694094928)	(33, 36.905827763034814)	(34, 36.86880477195523)	(35, 36.8040357070825)	(36, 36.7272738014131)	(37, 36.638812918963474)	(38, 36.50560542752736)	(39, 36.434963020840776)	(40, 36.31299401758674)	(41, 36.19229772630182)	(42, 36.0764801112948)	(43, 35.58160326134427)
ERR1042090	(1, 31.746549780144868)	(2, 31.927623813188465)	(3, 32.008272066951854)	(4, 35.650902108510486)	(5, 35.52706124954517)	(6, 35.569785051711015)	(7, 35.49098383814753)	(8, 35.46880440364871)	(9, 37.073102548886304)	(10, 36.93615553611985)	(11, 36.99311738428693)	(12, 36.86325730220902)	(13, 36.917935946480235)	(14, 38.026223156991854)	(15, 37.94709071794605)	(16, 37.8914104653212)	(17, 37.82323682147895)	(18, 37.74589681099971)	(19, 37.73182989360578)	(20, 37.60806215405604)	(21, 37.49818172435822)	(22, 37.37869156179151)	(23, 37.602850891368526)	(24, 37.62617835539482)	(25, 37.623600759238464)	(26, 37.486999103512204)	(27, 37.36515425871819)	(28, 37.19137894738857)	(29, 37.12327395556619)	(30, 37.015987168180764)	(31, 36.88924250200053)	(32, 36.846914292283834)	(33, 36.80863801048088)	(34, 36.768906451730835)	(35, 36.70024212373063)	(36, 36.61486508601697)	(37, 36.52294996908836)	(38, 36.38370069761575)	(39, 36.304942425753936)	(40, 36.17661912780207)	(41, 36.04917563329209)	(42, 35.927888939448465)	(43, 35.44328153372806)
ERR1042091	(1, 31.771178840830796)	(2, 31.956166510078766)	(3, 32.040189986051026)	(4, 35.66838804313975)	(5, 35.54790412109697)	(6, 35.59311527922807)	(7, 35.517447665182786)	(8, 35.49108692067929)	(9, 37.103628041360146)	(10, 36.968631823023394)	(11, 37.025665803906584)	(12, 36.89697955459248)	(13, 36.94886216426289)	(14, 38.07402093305453)	(15, 37.99817524934115)	(16, 37.95001258373527)	(17, 37.8707378866827)	(18, 37.794481214249764)	(19, 37.78058970829288)	(20, 37.65776165663893)	(21, 37.54479373578605)	(22, 37.43041128968238)	(23, 37.66167515469053)	(24, 37.68942839745586)	(25, 37.68948106594924)	(26, 37.56294397468074)	(27, 37.446921826434306)	(28, 37.28524252805279)	(29, 37.22620169219616)	(30, 37.12550563934535)	(31, 37.00329783280599)	(32, 36.97713184177905)	(33, 36.94818150849544)	(34, 36.90973252692745)	(35, 36.85495500387762)	(36, 36.777734378066874)	(37, 36.69331474342702)	(38, 36.56430594048264)	(39, 36.49220528106874)	(40, 36.37483523376088)	(41, 36.256624780493425)	(42, 36.14141915746113)	(43, 35.65048980608398)
ERR1042092	(1, 31.751756743301613)	(2, 31.932807748683402)	(3, 32.01499241797746)	(4, 35.65539567592228)	(5, 35.52973202072282)	(6, 35.57414521794572)	(7, 35.49855346354433)	(8, 35.473031418956836)	(9, 37.08256030136257)	(10, 36.93707091704617)	(11, 36.99941123385762)	(12, 36.86692594935954)	(13, 36.923929515551485)	(14, 38.03787688275532)	(15, 37.961252931354274)	(16, 37.910350282381344)	(17, 37.840833031667266)	(18, 37.76693125641015)	(19, 37.756909816412566)	(20, 37.6343982571451)	(21, 37.52265343766638)	(22, 37.40776918127546)	(23, 37.630970827532295)	(24, 37.6579224893086)	(25, 37.65593575352694)	(26, 37.52322285011501)	(27, 37.40894841765904)	(28, 37.2441501330536)	(29, 37.18255134267163)	(30, 37.07301016641012)	(31, 36.94594598542314)	(32, 36.91553439443509)	(33, 36.88514921697877)	(34, 36.84570614568633)	(35, 36.783513598586865)	(36, 36.7057292776106)	(37, 36.6145836046705)	(38, 36.48803576562604)	(39, 36.41846021038804)	(40, 36.2968013091374)	(41, 36.17646929226098)	(42, 36.06317556867604)	(43, 35.58010749455358)
ERR1042093	(1, 31.735457496959526)	(2, 31.917697314365114)	(3, 31.99178042456642)	(4, 35.635602100032386)	(5, 35.52129684312994)	(6, 35.56943497870285)	(7, 35.49553807645342)	(8, 35.473515145220695)	(9, 37.0590383680563)	(10, 36.93031705130183)	(11, 36.99492567967439)	(12, 36.86560272072556)	(13, 36.924382978749556)	(14, 38.017464830971726)	(15, 37.94017623998825)	(16, 37.875696052084145)	(17, 37.826100823924094)	(18, 37.77163100343962)	(19, 37.76148420643149)	(20, 37.647138389381105)	(21, 37.53619778111409)	(22, 37.427969786377076)	(23, 37.63455183801997)	(24, 37.649066840051056)	(25, 37.651401506748044)	(26, 37.50864945154691)	(27, 37.38648167142224)	(28, 37.21728931614976)	(29, 37.15372603340804)	(30, 37.04624655776472)	(31, 36.91679823108591)	(32, 36.86973002305169)	(33, 36.83491773971816)	(34, 36.811197427749164)	(35, 36.73188082936899)	(36, 36.65386707210427)	(37, 36.56663202666154)	(38, 36.42852410839884)	(39, 36.355528747619395)	(40, 36.22402537344527)	(41, 36.09875412745596)	(42, 35.97683093731429)	(43, 35.49617228967566)
ERR1042094	(1, 31.75440489252489)	(2, 31.933651584737856)	(3, 32.010487089561764)	(4, 35.64995643068937)	(5, 35.53010042695024)	(6, 35.57715010300838)	(7, 35.49725355888549)	(8, 35.48135158921288)	(9, 37.08580429817568)	(10, 36.946869266378165)	(11, 37.00754528059216)	(12, 36.87943659059682)	(13, 36.936776020180695)	(14, 38.042287506898994)	(15, 37.962779419539935)	(16, 37.904761278298295)	(17, 37.847673983051266)	(18, 37.77898788677863)	(19, 37.76845117833957)	(20, 37.653661168743135)	(21, 37.54382973204563)	(22, 37.42923063600006)	(23, 37.65032520564383)	(24, 37.67252576866789)	(25, 37.6692033756582)	(26, 37.53027963500395)	(27, 37.40908050315821)	(28, 37.24102416263224)	(29, 37.17519389689881)	(30, 37.06135514022564)	(31, 36.92870212762431)	(32, 36.88090671816809)	(33, 36.84391030315788)	(34, 36.79980057147687)	(35, 36.73124085313807)	(36, 36.646595917122596)	(37, 36.55088068845726)	(38, 36.4167643851237)	(39, 36.33405997192338)	(40, 36.203151596339765)	(41, 36.07154741700077)	(42, 35.947502813462854)	(43, 35.464167090688804)
ERR1042095	(1, 31.77133665734169)	(2, 31.954626632574968)	(3, 32.03822136489812)	(4, 35.672952858964855)	(5, 35.554509884497804)	(6, 35.59830550822475)	(7, 35.52404161025833)	(8, 35.49789405123263)	(9, 37.11346034136309)	(10, 36.97107297160354)	(11, 37.03266941031407)	(12, 36.89582678568572)	(13, 36.95561387702521)	(14, 38.08393943428775)	(15, 38.008929583246314)	(16, 37.957708448374795)	(17, 37.88418104107653)	(18, 37.808870195378425)	(19, 37.79912864750439)	(20, 37.675854438443324)	(21, 37.56374406712722)	(22, 37.45405336842534)	(23, 37.67028716377196)	(24, 37.69804738728302)	(25, 37.68963553286981)	(26, 37.56306097146927)	(27, 37.445316863338284)	(28, 37.278512653828884)	(29, 37.22192655955673)	(30, 37.11553914203456)	(31, 36.98975063629054)	(32, 36.965711391633924)	(33, 36.93567726163352)	(34, 36.90760545458191)	(35, 36.83752168749861)	(36, 36.75312197470518)	(37, 36.67528511696323)	(38, 36.53386809449881)	(39, 36.467674503116626)	(40, 36.34237894371152)	(41, 36.216571062562956)	(42, 36.09560207605207)	(43, 35.62205930360741)
ERR1042096	(1, 31.749610144534216)	(2, 31.933294408575673)	(3, 32.01906142008175)	(4, 35.658196909352405)	(5, 35.531056761020494)	(6, 35.575500209684556)	(7, 35.50108995772515)	(8, 35.474207757866964)	(9, 37.09619466825105)	(10, 36.94305854806585)	(11, 37.005018286547454)	(12, 36.871710420049446)	(13, 36.931743025736935)	(14, 38.065863280311994)	(15, 37.98465573547918)	(16, 37.94064669187447)	(17, 37.85445480304167)	(18, 37.76809900743357)	(19, 37.753794456735385)	(20, 37.62862118970713)	(21, 37.5136070164605)	(22, 37.40758047249515)	(23, 37.63508009920156)	(24, 37.667186325083556)	(25, 37.66193163167036)	(26, 37.53397879751975)	(27, 37.41580781848717)	(28, 37.262556174543896)	(29, 37.20531072839069)	(30, 37.10862508416784)	(31, 36.986314156439114)	(32, 36.96780043211245)	(33, 36.945910019795356)	(34, 36.9131800251681)	(35, 36.8551900760328)	(36, 36.77732795631773)	(37, 36.69182131987978)	(38, 36.56441454390521)	(39, 36.49929412899627)	(40, 36.38307946143896)	(41, 36.265306414114264)	(42, 36.1535013003122)	(43, 35.671406961765356)
ERR1042097	(1, 31.720467912311666)	(2, 31.89149556742891)	(3, 31.966685840110603)	(4, 35.621850715003546)	(5, 35.4962713471813)	(6, 35.55036226837496)	(7, 35.46975165105028)	(8, 35.45398861822623)	(9, 37.05249175160583)	(10, 36.90753101568811)	(11, 36.97653628055793)	(12, 36.841990885857264)	(13, 36.90473220131072)	(14, 37.99152046748415)	(15, 37.9170698374967)	(16, 37.86049172056438)	(17, 37.80864086774753)	(18, 37.74343135606022)	(19, 37.73700671364897)	(20, 37.621641051454006)	(21, 37.5166401543295)	(22, 37.407390994689635)	(23, 37.62626970546352)	(24, 37.650133752499876)	(25, 37.648038588797064)	(26, 37.51448009795181)	(27, 37.393109655642)	(28, 37.22433585023252)	(29, 37.157877054204384)	(30, 37.04446753820874)	(31, 36.917479397244726)	(32, 36.868685725310776)	(33, 36.83616727003474)	(34, 36.799551879285175)	(35, 36.7279194645779)	(36, 36.646039493012935)	(37, 36.55313673127435)	(38, 36.41788046073532)	(39, 36.33905887424723)	(40, 36.20963933186502)	(41, 36.08289550847692)	(42, 35.961128351154734)	(43, 35.47819144516522)
ERR1042098	(1, 31.46312575555142)	(2, 31.654651884373312)	(3, 31.717243615013796)	(4, 35.417698952516965)	(5, 35.2709844019279)	(6, 35.342775599922)	(7, 35.2681561910581)	(8, 35.24634294769388)	(9, 36.804468128487045)	(10, 36.619601858170114)	(11, 36.71033006243631)	(12, 36.55116071152627)	(13, 36.63278883603781)	(14, 37.64843471201943)	(15, 37.566535105945626)	(16, 37.50414326222117)	(17, 37.435413291212555)	(18, 37.36822927540659)	(19, 37.35381295965375)	(20, 37.229869508751776)	(21, 37.11573697016349)	(22, 36.99896321169136)	(23, 37.22159832601934)	(24, 37.240270743381444)	(25, 37.235666451660386)	(26, 37.08154430096611)	(27, 36.94884273479987)	(28, 36.768185206900746)	(29, 36.690820743681606)	(30, 36.57126946868546)	(31, 36.43535926171245)	(32, 36.38510448927337)	(33, 36.34439337211451)	(34, 36.2964300730421)	(35, 36.22303555519091)	(36, 36.12809505100896)	(37, 36.02042626385117)	(38, 35.87438897193423)	(39, 35.792962735431324)	(40, 35.646371140865135)	(41, 35.50114807129137)	(42, 35.36830109239645)	(43, 34.87679361820443)
ERR1042099	(1, 31.740242478460228)	(2, 31.913881615428558)	(3, 31.990051078957112)	(4, 35.646337107714785)	(5, 35.5222422137677)	(6, 35.569474585329)	(7, 35.48700208906066)	(8, 35.46864147396883)	(9, 37.06824594291688)	(10, 36.92948641272937)	(11, 36.99028863212597)	(12, 36.852991779454165)	(13, 36.908344013174315)	(14, 37.999959123432156)	(15, 37.92444837574277)	(16, 37.8683742685356)	(17, 37.802842094153476)	(18, 37.738116394351664)	(19, 37.72655636694426)	(20, 37.61546843039005)	(21, 37.503109802167465)	(22, 37.384858247098855)	(23, 37.61106632558186)	(24, 37.63074923063263)	(25, 37.63556378671143)	(26, 37.49997838902766)	(27, 37.37864149072152)	(28, 37.19806841464252)	(29, 37.12523039139314)	(30, 37.01585776294606)	(31, 36.88708367466943)	(32, 36.83464607425798)	(33, 36.7895066164756)	(34, 36.75095800267708)	(35, 36.68169081567181)	(36, 36.59176638706424)	(37, 36.495178240263755)	(38, 36.3491689827263)	(39, 36.266219872377995)	(40, 36.128757503111814)	(41, 35.98608320391879)	(42, 35.85384365382908)	(43, 35.37188060691652)
ERR1042100	(1, 31.43103557138184)	(2, 31.633679430177626)	(3, 31.706624384978483)	(4, 35.4057208145777)	(5, 35.24255366674504)	(6, 35.30854781152762)	(7, 35.22786136708253)	(8, 35.19323486643321)	(9, 36.77107794191043)	(10, 36.5795507150225)	(11, 36.664500388518135)	(12, 36.50115143513746)	(13, 36.57371897685041)	(14, 37.61557486565268)	(15, 37.51979475327591)	(16, 37.462229024859134)	(17, 37.34774594435608)	(18, 37.25964719570495)	(19, 37.223178684394135)	(20, 37.08267250348143)	(21, 36.95510386554131)	(22, 36.81504839105263)	(23, 37.049730797701194)	(24, 37.06485397333963)	(25, 37.06305781067411)	(26, 36.90440962535048)	(27, 36.76549987483021)	(28, 36.563621629973994)	(29, 36.480711637046326)	(30, 36.36716280861333)	(31, 36.256134033522656)	(32, 36.216558328962705)	(33, 36.169939801105365)	(34, 36.117123702969714)	(35, 36.048280795337405)	(36, 35.946948157497545)	(37, 35.84761522204232)	(38, 35.701692631862166)	(39, 35.61947210395343)	(40, 35.47001747300441)	(41, 35.329092314384624)	(42, 35.20717694058385)	(43, 34.71110225879909)
ERR1042101	(1, 31.736679512093996)	(2, 31.916007997391656)	(3, 31.998572783493508)	(4, 35.65000710975013)	(5, 35.52084461437625)	(6, 35.5643520958921)	(7, 35.487222318774386)	(8, 35.461608785640315)	(9, 37.07071400563322)	(10, 36.924527129801056)	(11, 36.98480739758728)	(12, 36.85190749568747)	(13, 36.908508288245066)	(14, 38.03011027054873)	(15, 37.9455359626482)	(16, 37.89868785611589)	(17, 37.815547347823816)	(18, 37.73679752915835)	(19, 37.715687915004736)	(20, 37.592630229316974)	(21, 37.477556050924)	(22, 37.363190812766526)	(23, 37.59879907463131)	(24, 37.62608028703282)	(25, 37.6237331119496)	(26, 37.49448563471397)	(27, 37.374366885129895)	(28, 37.2083846216823)	(29, 37.14301011020831)	(30, 37.03574744060965)	(31, 36.919054178211034)	(32, 36.88658667838698)	(33, 36.85347235887146)	(34, 36.818618185352385)	(35, 36.75537707768683)	(36, 36.671786045834665)	(37, 36.58293008841465)	(38, 36.44495305889219)	(39, 36.376937526601715)	(40, 36.24920380374026)	(41, 36.12545740589396)	(42, 36.010007511917806)	(43, 35.530296871566314)
ERR1042102	(1, 31.738810982018478)	(2, 31.915332901723843)	(3, 31.994394039106467)	(4, 35.644693391844925)	(5, 35.51838806579398)	(6, 35.568167324005884)	(7, 35.487903482345494)	(8, 35.469167151463886)	(9, 37.07686580762127)	(10, 36.92986345769082)	(11, 36.99438805866835)	(12, 36.8577546432376)	(13, 36.91658484918353)	(14, 38.021394444758315)	(15, 37.943091168852455)	(16, 37.88835718128464)	(17, 37.819591431737244)	(18, 37.74901933539264)	(19, 37.73312307639844)	(20, 37.61403588466458)	(21, 37.500461766168435)	(22, 37.38967084177593)	(23, 37.6226366453763)	(24, 37.64478882436802)	(25, 37.64212574800012)	(26, 37.50928672968776)	(27, 37.38800039089161)	(28, 37.222744471403075)	(29, 37.15687592601358)	(30, 37.04790076442723)	(31, 36.92158996691163)	(32, 36.87804028932087)	(33, 36.845413309350505)	(34, 36.81295683548807)	(35, 36.7454028244973)	(36, 36.659590281457234)	(37, 36.56476000120118)	(38, 36.425066128376336)	(39, 36.35196290703244)	(40, 36.22185198644706)	(41, 36.090236540324184)	(42, 35.969598760955016)	(43, 35.48562493542399)
ERR1042103	(1, 31.663821705783352)	(2, 31.85686527141649)	(3, 31.932571339456917)	(4, 35.60066493481483)	(5, 35.44301373619473)	(6, 35.47595537934672)	(7, 35.38546123638312)	(8, 35.33842335194969)	(9, 36.96399900777868)	(10, 36.807843467666984)	(11, 36.86258467373921)	(12, 36.70155123546208)	(13, 36.75367111421849)	(14, 37.843085640841004)	(15, 37.74963262691641)	(16, 37.678898655267986)	(17, 37.54602263688049)	(18, 37.44279551030319)	(19, 37.38788998065797)	(20, 37.22633112560601)	(21, 37.0815720009378)	(22, 36.93381684934145)	(23, 37.19656814927698)	(24, 37.20415267648561)	(25, 37.196408535615305)	(26, 37.031824870843764)	(27, 36.89293010910248)	(28, 36.68257395607432)	(29, 36.58381025546559)	(30, 36.45617532173927)	(31, 36.354345468855975)	(32, 36.28885519848613)	(33, 36.24898684574099)	(34, 36.17769344129148)	(35, 36.093067847842654)	(36, 35.98131211849718)	(37, 35.86400445034288)	(38, 35.69809468387075)	(39, 35.60098782540254)	(40, 35.45554524026828)	(41, 35.290894590091185)	(42, 35.146184657830176)	(43, 34.65268381213943)
ERR1042104	(1, 31.74124007286682)	(2, 31.911438544575656)	(3, 31.99710261778306)	(4, 35.62816243564588)	(5, 35.516440594795206)	(6, 35.56624076374226)	(7, 35.49110208450191)	(8, 35.47051735740518)	(9, 37.081156951215235)	(10, 36.931781278545294)	(11, 36.996334999152275)	(12, 36.864161191323205)	(13, 36.920505444471914)	(14, 38.02804954286453)	(15, 37.95192403208351)	(16, 37.899686566617945)	(17, 37.82735321511023)	(18, 37.755009967278646)	(19, 37.73418343377791)	(20, 37.61988089307414)	(21, 37.5083009617733)	(22, 37.38166349361892)	(23, 37.59934807499695)	(24, 37.61089335049194)	(25, 37.61350355259355)	(26, 37.48230649325818)	(27, 37.36072567315542)	(28, 37.17491024220973)	(29, 37.10055766718625)	(30, 36.9833472877724)	(31, 36.8712917727565)	(32, 36.81980549428963)	(33, 36.7770294746135)	(34, 36.73697979880213)	(35, 36.66341818279593)	(36, 36.57527517382053)	(37, 36.48377040229864)	(38, 36.330569893814314)	(39, 36.25305609684505)	(40, 36.11098279085296)	(41, 35.97314399113887)	(42, 35.842480399677044)	(43, 35.34198352952951)
ERR1042105	(1, 31.49200531401982)	(2, 31.677659938779126)	(3, 31.7453472286891)	(4, 35.43415226514225)	(5, 35.300122712102684)	(6, 35.36771612800509)	(7, 35.29246447056562)	(8, 35.2735740162755)	(9, 36.834514393513835)	(10, 36.65254338481134)	(11, 36.74138612106593)	(12, 36.590887687635366)	(13, 36.65832076673286)	(14, 37.684395586569856)	(15, 37.60805348865852)	(16, 37.54356842889457)	(17, 37.47882840732608)	(18, 37.407223191836415)	(19, 37.39312894834076)	(20, 37.28067577269573)	(21, 37.16922442045943)	(22, 37.03799907177381)	(23, 37.247486054077434)	(24, 37.25164016666016)	(25, 37.25495955156762)	(26, 37.09642062164119)	(27, 36.961253691125975)	(28, 36.76091529410351)	(29, 36.667195239911926)	(30, 36.54268000528698)	(31, 36.40806355195213)	(32, 36.347530963402654)	(33, 36.290653828707725)	(34, 36.23549008239885)	(35, 36.14854059712881)	(36, 36.05635406872479)	(37, 35.94995839503985)	(38, 35.78917925579691)	(39, 35.693499863319445)	(40, 35.53271058568369)	(41, 35.37543857936334)	(42, 35.22425186170932)	(43, 34.72788628778616)
ERR1042106	(1, 31.74850580904128)	(2, 31.919801645262943)	(3, 32.000860313274096)	(4, 35.635975940432736)	(5, 35.52698000836382)	(6, 35.57577611736279)	(7, 35.50216903594211)	(8, 35.4837810058567)	(9, 37.08670728783908)	(10, 36.946742714412096)	(11, 37.00950076276243)	(12, 36.87971412937797)	(13, 36.931075764760095)	(14, 38.03672637211044)	(15, 37.95831557069678)	(16, 37.90805112881133)	(17, 37.8419660084993)	(18, 37.778033293839776)	(19, 37.76548675437995)	(20, 37.65103608732281)	(21, 37.53919941785874)	(22, 37.41601237293546)	(23, 37.636494724344836)	(24, 37.64801992065324)	(25, 37.65577876198446)	(26, 37.52323961286308)	(27, 37.40805194004496)	(28, 37.223654072129214)	(29, 37.15550699871541)	(30, 37.04704222187159)	(31, 36.92928334403486)	(32, 36.88535585371997)	(33, 36.843584216800565)	(34, 36.80726934295348)	(35, 36.73434673991566)	(36, 36.65428609208881)	(37, 36.559755064227396)	(38, 36.42057049194425)	(39, 36.34022145055876)	(40, 36.208522333870505)	(41, 36.06822677711883)	(42, 35.94041022462654)	(43, 35.44841223324103)
