Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR1042171	(1.0, 40.44972660110691)	(2.0, 9.190177592232402)	(3.0, 4.836706765070438)	(4.0, 3.210615566033276)	(5.0, 2.433051333053131)	(6.0, 1.918614677043035)	(7.0, 1.5248938329113515)	(8.0, 1.323048359798552)	(9.0, 1.088045018455945)	('>10', 13.400885705819391)	('>50', 3.602562551514853)	('>100', 6.311722147047617)	('>500', 2.6233352851307106)	('>1k', 6.1926694779428)	('>5k', 0.6659956935451431)	('>10k+', 1.227949393294455)
ERR1042172	(1.0, 35.035279582789855)	(2.0, 8.388985437915133)	(3.0, 4.809949188107091)	(4.0, 3.1703612977517377)	(5.0, 2.4701644343787974)	(6.0, 1.9381108193238947)	(7.0, 1.6438751655100134)	(8.0, 1.424257490282827)	(9.0, 1.1740114225935727)	('>10', 15.272624445408258)	('>50', 4.648545624985525)	('>100', 6.947635886404601)	('>500', 2.410379843179507)	('>1k', 6.914559248927363)	('>5k', 1.9411254577621748)	('>10k+', 1.8101346546794919)
ERR1042173	(1.0, 33.69803811756955)	(2.0, 8.199483232442146)	(3.0, 4.44872059202844)	(4.0, 3.17165398527543)	(5.0, 2.365651095700188)	(6.0, 1.9353952499700355)	(7.0, 1.5703160928917672)	(8.0, 1.357577828494932)	(9.0, 1.1721948638282647)	('>10', 16.022892155846804)	('>50', 5.182538686807162)	('>100', 8.158719007707868)	('>500', 2.7034329356427445)	('>1k', 7.3030689257974775)	('>5k', 2.083104554649185)	('>10k+', 0.6272126753480383)
ERR1042174	(1.0, 41.132844789851866)	(2.0, 7.959038631725332)	(3.0, 4.09052383535466)	(4.0, 2.5555047484670723)	(5.0, 1.9323238642720988)	(6.0, 1.5408709242216454)	(7.0, 1.2260725056965613)	(8.0, 1.0374154274973688)	(9.0, 0.9795168968967247)	('>10', 10.604356940409422)	('>50', 3.225313811263719)	('>100', 8.025834906379881)	('>500', 4.902368151163268)	('>1k', 9.206819199336556)	('>5k', 1.5811953674638046)	('>10k+', 0.0)
ERR1042175	(1.0, 57.2510070682006)	(2.0, 8.954377830274323)	(3.0, 4.2715419135358585)	(4.0, 2.635022578971126)	(5.0, 1.8403208174910886)	(6.0, 1.4743846644817407)	(7.0, 1.142816385657473)	(8.0, 0.872189428711914)	(9.0, 0.720733268955777)	('>10', 7.965334996821387)	('>50', 2.7786804504742553)	('>100', 6.9620038619670765)	('>500', 1.7603199457248382)	('>1k', 1.3712667887325602)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042176	(1.0, 47.5619222506514)	(2.0, 9.057714269483942)	(3.0, 4.443245292468639)	(4.0, 2.921238527023554)	(5.0, 2.046529419820323)	(6.0, 1.6915006093659906)	(7.0, 1.2798270859061514)	(8.0, 1.180892002123245)	(9.0, 0.9478038697747158)	('>10', 10.47647773529423)	('>50', 3.06046769505943)	('>100', 6.628036597805538)	('>500', 4.057423771631402)	('>1k', 3.9042220323682293)	('>5k', 0.7426988412232043)	('>10k+', 0.0)
ERR1042177	(1.0, 39.25618660639303)	(2.0, 8.790974618104622)	(3.0, 4.541804309511516)	(4.0, 3.005859466573591)	(5.0, 2.095212040783175)	(6.0, 1.6909549005303806)	(7.0, 1.3683457128605878)	(8.0, 1.2422324854659832)	(9.0, 0.9486509752168816)	('>10', 11.558936398974353)	('>50', 2.9176803831776503)	('>100', 6.507999857822962)	('>500', 3.5206248738499735)	('>1k', 10.647354669538675)	('>5k', 1.9071827011965716)	('>10k+', 0.0)
ERR1042178	(1.0, 65.60204427637196)	(2.0, 7.332903036234378)	(3.0, 2.788878947073177)	(4.0, 1.5328457334868897)	(5.0, 1.0206402481804056)	(6.0, 0.8092552327158087)	(7.0, 0.5942726983915401)	(8.0, 0.5841561533092737)	(9.0, 0.42610275221208305)	('>10', 5.668150912530459)	('>50', 2.4330781453256467)	('>100', 6.601139786464391)	('>500', 2.2574079620170004)	('>1k', 2.349124115687045)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042179	(1.0, 42.985531798360874)	(2.0, 8.683440352537795)	(3.0, 4.4618735944608865)	(4.0, 2.9352766442237685)	(5.0, 2.136648456533248)	(6.0, 1.5815810845634122)	(7.0, 1.349970704070367)	(8.0, 1.0932583799947648)	(9.0, 1.0103902659638442)	('>10', 11.576096830839713)	('>50', 3.0118573485556954)	('>100', 6.30680982299971)	('>500', 2.8790110084933094)	('>1k', 7.961027735275662)	('>5k', 1.8076161023554396)	('>10k+', 0.21960987077152172)
ERR1042180	(1.0, 45.68753871166946)	(2.0, 9.363934940679162)	(3.0, 4.7731598895468155)	(4.0, 2.969822039759369)	(5.0, 2.1236183919161498)	(6.0, 1.6854914776222891)	(7.0, 1.3682766025420765)	(8.0, 1.1723880003997391)	(9.0, 1.029320812553775)	('>10', 9.995377370865905)	('>50', 2.4270557387390657)	('>100', 6.425290929702035)	('>500', 3.611223896045638)	('>1k', 6.601462992388191)	('>5k', 0.7660382055703667)	('>10k+', 0.0)
ERR1042181	(1.0, 33.2102639802998)	(2.0, 8.545750966603846)	(3.0, 4.725812561659528)	(4.0, 3.233243377819608)	(5.0, 2.481176093620997)	(6.0, 1.9362318616069993)	(7.0, 1.677760395834262)	(8.0, 1.3887633797452141)	(9.0, 1.2163208610346596)	('>10', 15.269583959896563)	('>50', 4.630730263462362)	('>100', 6.4047911844826055)	('>500', 2.4003048306200676)	('>1k', 7.95229407047681)	('>5k', 2.5658255309464537)	('>10k+', 2.3611466818901614)
ERR1042182	(1.0, 48.907214548412306)	(2.0, 8.012934859221959)	(3.0, 3.903105334955722)	(4.0, 2.4477449435521903)	(5.0, 1.8005098184029182)	(6.0, 1.4116621759721515)	(7.0, 1.1298295409725962)	(8.0, 0.930518331022959)	(9.0, 0.8312148376708255)	('>10', 8.966830916856585)	('>50', 2.7644426469514958)	('>100', 9.097269972655745)	('>500', 4.749551599579807)	('>1k', 5.047170473772709)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042183	(1.0, 43.347392545633696)	(2.0, 8.76102902208777)	(3.0, 4.412274647308776)	(4.0, 2.855558888496164)	(5.0, 2.1447233996529325)	(6.0, 1.703865261031897)	(7.0, 1.3431822766212165)	(8.0, 1.1069892859370718)	(9.0, 0.9561743322348693)	('>10', 10.258808320979032)	('>50', 3.1257356023590996)	('>100', 8.014097843771337)	('>500', 4.920656585602755)	('>1k', 7.049511988283304)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042184	(1.0, 36.675171296801246)	(2.0, 8.520568465013204)	(3.0, 4.4052835319107375)	(4.0, 2.923470095691834)	(5.0, 2.2710856785288343)	(6.0, 1.7388905106861516)	(7.0, 1.4048058055322812)	(8.0, 1.21490439712077)	(9.0, 1.0191016757962439)	('>10', 12.51524214361885)	('>50', 3.756917526419041)	('>100', 9.26138688651392)	('>500', 4.034299968510607)	('>1k', 8.988830599585047)	('>5k', 1.2700414182711948)	('>10k+', 0.0)
ERR1042185	(1.0, 49.657633242686714)	(2.0, 11.800799161480976)	(3.0, 5.182458502815205)	(4.0, 2.96993452889175)	(5.0, 2.066940508614296)	(6.0, 1.5189247384664513)	(7.0, 1.2511252952400893)	(8.0, 1.0557025169423018)	(9.0, 0.8229512779116205)	('>10', 10.196516104684642)	('>50', 3.8440601803101035)	('>100', 7.528935278226021)	('>500', 0.8540005072125512)	('>1k', 0.7352938237208463)	('>5k', 0.24759431738615614)	('>10k+', 0.2671300154102737)
ERR1042186	(1.0, 57.15863491517717)	(2.0, 7.11760035711794)	(3.0, 2.7708352205256226)	(4.0, 1.7585151176517906)	(5.0, 1.271900968086516)	(6.0, 1.0738556836790802)	(7.0, 0.910942655563906)	(8.0, 0.8283692422961332)	(9.0, 0.6856666003153906)	('>10', 10.431110573394795)	('>50', 3.253130730089076)	('>100', 4.049901841951066)	('>500', 1.6205540603597084)	('>1k', 3.8475472738591323)	('>5k', 0.0)	('>10k+', 3.221434759932701)
ERR1042187	(1.0, 34.76499257007886)	(2.0, 9.313784968948692)	(3.0, 4.8814456126848285)	(4.0, 3.2340934154676546)	(5.0, 2.4151461099247493)	(6.0, 1.9307890895535373)	(7.0, 1.5906074950672817)	(8.0, 1.372780913829121)	(9.0, 1.201403043980832)	('>10', 15.01072847725246)	('>50', 4.856498867287505)	('>100', 10.16312030172446)	('>500', 3.7851562428075525)	('>1k', 4.454511463864655)	('>5k', 0.5942747782810892)	('>10k+', 0.4306666492467908)
ERR1042188	(1.0, 54.96530590295079)	(2.0, 10.788226862509479)	(3.0, 5.433018797888334)	(4.0, 3.5509733365046605)	(5.0, 2.5480803435287527)	(6.0, 1.870350440614637)	(7.0, 1.6045252748398913)	(8.0, 1.2737346761871273)	(9.0, 1.0873465202270984)	('>10', 10.153168303387597)	('>50', 1.8653223844183953)	('>100', 2.6825304037654507)	('>500', 0.7428141920407266)	('>1k', 0.684596457837676)	('>5k', 0.7500061032993541)	('>10k+', 0.0)
ERR1042189	(1.0, 34.87567501851687)	(2.0, 10.62918369268019)	(3.0, 5.984829561210954)	(4.0, 4.175591464176588)	(5.0, 3.0738354702960438)	(6.0, 2.499513015979087)	(7.0, 2.107274295651627)	(8.0, 1.7518995417255219)	(9.0, 1.4676308152954989)	('>10', 18.36712882623305)	('>50', 5.109781413195512)	('>100', 6.771443551829272)	('>500', 1.4869700286533307)	('>1k', 1.2311524741654092)	('>5k', 0.10247067861216229)	('>10k+', 0.3656201517787216)
ERR1042190	(1.0, 58.9500111014591)	(2.0, 9.651313359818472)	(3.0, 4.746154275864058)	(4.0, 3.086075583210821)	(5.0, 2.190340220765364)	(6.0, 1.7057186130872728)	(7.0, 1.3088937074851263)	(8.0, 1.0763781323139832)	(9.0, 0.9834853717379327)	('>10', 9.349472632254813)	('>50', 2.0417322594803338)	('>100', 2.334648320926407)	('>500', 0.4758289438233612)	('>1k', 0.6597473896770101)	('>5k', 0.0)	('>10k+', 1.4402000880959118)
ERR1042191	(1.0, 46.695788619813804)	(2.0, 10.905637495342894)	(3.0, 5.725894479918934)	(4.0, 3.789388623570441)	(5.0, 2.683703440175976)	(6.0, 2.1789569184394946)	(7.0, 1.7716135827067645)	(8.0, 1.5256704567629251)	(9.0, 1.1935870468634167)	('>10', 13.7242313314235)	('>50', 3.074462824808367)	('>100', 3.8650643108265244)	('>500', 0.7770076732173253)	('>1k', 0.7276998795067334)	('>5k', 0.3584770299280142)	('>10k+', 1.00281628669481)
ERR1042192	(1.0, 38.87629387645313)	(2.0, 10.035304104373786)	(3.0, 5.247199575983174)	(4.0, 3.408158297497587)	(5.0, 2.5082455017970613)	(6.0, 1.9732782334214372)	(7.0, 1.541672433821567)	(8.0, 1.3524399711247548)	(9.0, 1.175683906116394)	('>10', 15.095253812390789)	('>50', 4.92933655226031)	('>100', 9.61460000854808)	('>500', 2.5638013350752056)	('>1k', 1.1858455887072545)	('>5k', 0.11186987811324697)	('>10k+', 0.3810169243162048)
ERR1042193	(1.0, 37.89266972979048)	(2.0, 11.156063178349518)	(3.0, 6.055063045142934)	(4.0, 3.90453619659617)	(5.0, 2.9214501949274445)	(6.0, 2.23986449217432)	(7.0, 1.83509731810831)	(8.0, 1.5227425744891572)	(9.0, 1.3865713546156968)	('>10', 16.55716352361325)	('>50', 4.726928795854652)	('>100', 7.02648801715684)	('>500', 1.314080631992239)	('>1k', 0.4242379993200927)	('>5k', 0.10941332519330993)	('>10k+', 0.9276296226754617)
ERR1042194	(1.0, 39.51518464705611)	(2.0, 11.712933532909279)	(3.0, 6.5255398621238205)	(4.0, 4.440716134588529)	(5.0, 3.3583277051475497)	(6.0, 2.722693351025398)	(7.0, 2.1301087879817238)	(8.0, 1.8413213678345877)	(9.0, 1.5248450334019235)	('>10', 17.78915757725304)	('>50', 3.8134938926261186)	('>100', 3.6251998114901034)	('>500', 0.5357934288131141)	('>1k', 0.46468486774863305)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042195	(1.0, 33.21971301457282)	(2.0, 10.114753264348382)	(3.0, 5.924248933803687)	(4.0, 4.141341951917486)	(5.0, 3.14138710132007)	(6.0, 2.6052576050928513)	(7.0, 2.1365340314340853)	(8.0, 1.8386133341368591)	(9.0, 1.5393496834278109)	('>10', 19.8418465053736)	('>50', 5.696044772148835)	('>100', 6.791642410538322)	('>500', 1.3441396717675944)	('>1k', 1.5064387284796457)	('>5k', 0.15868899163786987)	('>10k+', 0.0)
ERR1042196	(1.0, 36.965899444464135)	(2.0, 10.209354228972915)	(3.0, 5.704743985922754)	(4.0, 3.9323151104986023)	(5.0, 2.896893950721837)	(6.0, 2.3310826482377744)	(7.0, 1.8867451193332483)	(8.0, 1.6441808143418268)	(9.0, 1.408407979021115)	('>10', 17.632419439820186)	('>50', 5.169435395526904)	('>100', 7.926253437974158)	('>500', 1.1943861991417104)	('>1k', 0.512452581998196)	('>5k', 0.3417272265404581)	('>10k+', 0.24370243748428086)
ERR1042197	(1.0, 37.46938692577827)	(2.0, 10.081206164098022)	(3.0, 5.538897481711542)	(4.0, 3.863914509621353)	(5.0, 2.82510047070506)	(6.0, 2.1626154850120933)	(7.0, 1.7995621783877729)	(8.0, 1.532745824055643)	(9.0, 1.3256174947210062)	('>10', 16.348141830687663)	('>50', 4.856693414807999)	('>100', 7.831720740968068)	('>500', 2.177464844533687)	('>1k', 1.4446684478016087)	('>5k', 0.08992814078732243)	('>10k+', 0.6523360463229062)
ERR1042198	(1.0, 51.16470917768985)	(2.0, 11.080977951915903)	(3.0, 5.638317364818199)	(4.0, 3.5783357515999765)	(5.0, 2.4822979270548844)	(6.0, 2.032274865643702)	(7.0, 1.5875552625532905)	(8.0, 1.29005602200366)	(9.0, 1.1237457547239622)	('>10', 12.193686131887105)	('>50', 3.283502003648623)	('>100', 3.7673152423528227)	('>500', 0.03931962213894175)	('>1k', 0.45980522366187637)	('>5k', 0.27810169830721715)	('>10k+', 0.0)
ERR1042199	(1.0, 36.8251347483452)	(2.0, 11.131680168966383)	(3.0, 5.880560563324636)	(4.0, 3.9486194831087658)	(5.0, 2.9245332959712513)	(6.0, 2.211972251353777)	(7.0, 1.8146672701526718)	(8.0, 1.526146109358611)	(9.0, 1.2778228937269192)	('>10', 16.296412825896446)	('>50', 4.812441867502511)	('>100', 7.969120097494627)	('>500', 1.8103843171934708)	('>1k', 0.8875015657932124)	('>5k', 0.06595795391220582)	('>10k+', 0.6170445878992449)
ERR1042200	(1.0, 39.755753974646005)	(2.0, 10.49231065294904)	(3.0, 5.635961723929624)	(4.0, 3.683110888734731)	(5.0, 2.6755124321297394)	(6.0, 2.1938725687578287)	(7.0, 1.8072351821588002)	(8.0, 1.459859962845228)	(9.0, 1.2812792054352646)	('>10', 15.568122892512154)	('>50', 4.520080650939334)	('>100', 7.629386550151529)	('>500', 1.7445564624112224)	('>1k', 1.0064331023810695)	('>5k', 0.11506519850879089)	('>10k+', 0.4314585515096395)
ERR1042201	(1.0, 40.17405250779256)	(2.0, 11.130466422584112)	(3.0, 5.891241198958454)	(4.0, 3.8886308725005807)	(5.0, 2.8607711662935813)	(6.0, 2.10689992072616)	(7.0, 1.8814261300156159)	(8.0, 1.4874349282510297)	(9.0, 1.2837002994987528)	('>10', 15.852207833082785)	('>50', 4.522601367965153)	('>100', 6.947252824280089)	('>500', 1.2284178240228034)	('>1k', 0.7448967040284267)	('>5k', 0.0)	('>10k+', 0.0)
ERR1042202	(1.0, 33.591689766365164)	(2.0, 11.616905493148808)	(3.0, 6.153020258540695)	(4.0, 4.0834829100559675)	(5.0, 2.9493615504991193)	(6.0, 2.3076930291104314)	(7.0, 1.8710991468994969)	(8.0, 1.6640531619679937)	(9.0, 1.384208858652634)	('>10', 16.747820828197007)	('>50', 4.708980371773633)	('>100', 7.186059639090217)	('>500', 2.1623981069697797)	('>1k', 1.682205599995593)	('>5k', 0.09680093276602088)	('>10k+', 1.7942203459674226)
ERR1042203	(1.0, 34.3645337754207)	(2.0, 10.301151931755465)	(3.0, 5.595941595173573)	(4.0, 3.845217577415478)	(5.0, 2.8815829721861115)	(6.0, 2.284216114787838)	(7.0, 1.853685618124996)	(8.0, 1.6010717679435786)	(9.0, 1.3786373331665043)	('>10', 17.399758965520064)	('>50', 5.308488393515387)	('>100', 9.076313828954609)	('>500', 2.422416768959127)	('>1k', 1.0172513399017047)	('>5k', 0.07089482251730768)	('>10k+', 0.5988371946575214)
ERR1042204	(1.0, 36.77260089384636)	(2.0, 10.108197630910409)	(3.0, 5.601101672292245)	(4.0, 3.8618207109633533)	(5.0, 2.8338304631491043)	(6.0, 2.3150164372332376)	(7.0, 1.9147073611134928)	(8.0, 1.5952905939838644)	(9.0, 1.3745839309717274)	('>10', 17.371233775744503)	('>50', 5.130947129828784)	('>100', 8.08011414709007)	('>500', 1.905642744214641)	('>1k', 1.0591572944941463)	('>5k', 0.07575521416411507)	('>10k+', 0.0)
ERR1042205	(1.0, 35.44884811766556)	(2.0, 10.20082077540404)	(3.0, 5.310032133569625)	(4.0, 3.506853404725966)	(5.0, 2.625731489878273)	(6.0, 2.1272317632731967)	(7.0, 1.756860638636019)	(8.0, 1.5202736924764562)	(9.0, 1.3417855202651576)	('>10', 17.608228887815898)	('>50', 5.600901059942017)	('>100', 7.9084587653797165)	('>500', 1.7717804507329622)	('>1k', 1.8613197852929184)	('>5k', 0.05957102214773019)	('>10k+', 1.351302492794473)
ERR1042206	(1.0, 41.03210932750193)	(2.0, 10.901375731826384)	(3.0, 5.771052458212546)	(4.0, 3.955921963591929)	(5.0, 2.8724694454739597)	(6.0, 2.2989386393910975)	(7.0, 1.8166988266815776)	(8.0, 1.5589967003069523)	(9.0, 1.3608372243366076)	('>10', 15.57575725358364)	('>50', 3.983078056436393)	('>100', 5.640954263438988)	('>500', 1.4425398554074442)	('>1k', 1.1326848477688445)	('>5k', 0.3940580551017815)	('>10k+', 0.26252735094002516)
ERR1042207	(1.0, 31.689800204237056)	(2.0, 9.433661958614247)	(3.0, 5.71978947760208)	(4.0, 3.8464718158635516)	(5.0, 3.099428241815093)	(6.0, 2.4892852290753114)	(7.0, 2.0855463104455496)	(8.0, 1.8085844823001205)	(9.0, 1.5736947151926977)	('>10', 19.836353837204992)	('>50', 5.988765443558621)	('>100', 7.571889015693725)	('>500', 1.3002264144416529)	('>1k', 2.6651673305144348)	('>5k', 0.5596884941062814)	('>10k+', 0.3316470293345139)
ERR1042208	(1.0, 37.97060616052139)	(2.0, 10.361405482444557)	(3.0, 5.8880464590430375)	(4.0, 4.007885604421455)	(5.0, 3.008610455135585)	(6.0, 2.448689982542181)	(7.0, 1.9922339642850395)	(8.0, 1.7321169671409526)	(9.0, 1.4839519351635275)	('>10', 17.68451796056229)	('>50', 4.499595422184049)	('>100', 5.361459148092615)	('>500', 1.4076209995182172)	('>1k', 1.4980521481145361)	('>5k', 0.2083738341913783)	('>10k+', 0.4468334766391289)
ERR1042209	(1.0, 38.51190148953064)	(2.0, 10.075478733229563)	(3.0, 5.727703462413309)	(4.0, 3.923140165068196)	(5.0, 2.8748508379041047)	(6.0, 2.29338876746275)	(7.0, 1.8951377965946863)	(8.0, 1.5805731822131648)	(9.0, 1.3731601406226552)	('>10', 16.98633709353725)	('>50', 4.7873197524534605)	('>100', 6.832311089031365)	('>500', 1.6354815253675727)	('>1k', 1.1330918521958346)	('>5k', 0.22661837043916697)	('>10k+', 0.14350574193618115)
ERR1042210	(1.0, 36.73929020147359)	(2.0, 10.093112961532077)	(3.0, 5.842447260305035)	(4.0, 3.988721859767488)	(5.0, 2.9280622331634176)	(6.0, 2.4413089209458048)	(7.0, 2.035040816285517)	(8.0, 1.6880939020884285)	(9.0, 1.4481529930666885)	('>10', 17.90530030444721)	('>50', 4.978732948261339)	('>100', 6.372777994463369)	('>500', 1.4889706316081903)	('>1k', 1.5712299432738615)	('>5k', 0.1679055484391008)	('>10k+', 0.3108514808788621)
ERR1042211	(1.0, 38.88630871252485)	(2.0, 9.803814331431768)	(3.0, 5.37364709371061)	(4.0, 3.7554025556544404)	(5.0, 2.6897126880168156)	(6.0, 2.1929972888391)	(7.0, 1.7478979980073532)	(8.0, 1.5257024993803827)	(9.0, 1.3600230457206386)	('>10', 16.32373029261186)	('>50', 4.900074598399252)	('>100', 7.873229913938918)	('>500', 1.9549002990947941)	('>1k', 1.1060864954240657)	('>5k', 0.11894411479318812)	('>10k+', 0.38752807245196264)
ERR1042212	(1.0, 41.52382414219665)	(2.0, 10.612609808885619)	(3.0, 5.573553081021046)	(4.0, 3.7271345169301173)	(5.0, 2.765033372562163)	(6.0, 2.033047554758269)	(7.0, 1.7343748580548275)	(8.0, 1.517589383559493)	(9.0, 1.3227440933706074)	('>10', 15.13740294414149)	('>50', 4.417423295180145)	('>100', 7.215649963859925)	('>500', 1.2643864141057595)	('>1k', 0.4737741586235063)	('>5k', 0.1462144689868069)	('>10k+', 0.5352379437636566)
ERR1042213	(1.0, 33.62323019179848)	(2.0, 9.087751603873556)	(3.0, 4.995555941276585)	(4.0, 3.3857237835890044)	(5.0, 2.545527297203587)	(6.0, 2.041883979946711)	(7.0, 1.673440145720511)	(8.0, 1.4087480750886925)	(9.0, 1.2148082629446073)	('>10', 15.045280374105166)	('>50', 4.8433508406721035)	('>100', 10.033954102939173)	('>500', 4.194427060687792)	('>1k', 5.059322597878484)	('>5k', 0.06930243442398892)	('>10k+', 0.7776933078515293)
ERR1042214	(1.0, 45.336506799070634)	(2.0, 10.577094227943915)	(3.0, 5.600538832155272)	(4.0, 3.707222628439624)	(5.0, 2.65638866410619)	(6.0, 2.1949679287396378)	(7.0, 1.7730248779966336)	(8.0, 1.4666597560669168)	(9.0, 1.290815784977199)	('>10', 14.242899435221021)	('>50', 3.6908624705554485)	('>100', 5.227348110594967)	('>500', 0.7373118969974038)	('>1k', 0.5956802950986061)	('>5k', 0.2717318750948755)	('>10k+', 0.6309464169417147)
ERR1042215	(1.0, 47.506910419904656)	(2.0, 10.326683024974068)	(3.0, 5.062175604305237)	(4.0, 3.2596308620980285)	(5.0, 2.342480836919819)	(6.0, 1.755009599171543)	(7.0, 1.506580634203795)	(8.0, 1.2885719644351323)	(9.0, 1.1071701827461975)	('>10', 12.776332042292701)	('>50', 3.9772618255691006)	('>100', 6.527606566209071)	('>500', 0.8358453978226867)	('>1k', 0.1917309622305161)	('>5k', 0.41565734919648234)	('>10k+', 1.120352727920923)
ERR1042216	(1.0, 38.98493901708837)	(2.0, 10.413793400637532)	(3.0, 5.570925768663929)	(4.0, 3.777363876699038)	(5.0, 2.7427480339433012)	(6.0, 2.198105982672814)	(7.0, 1.7576275818486247)	(8.0, 1.6043386477816497)	(9.0, 1.2980796740635985)	('>10', 16.148588240857624)	('>50', 4.643963982262844)	('>100', 7.5972850456227565)	('>500', 1.643251626756213)	('>1k', 0.704229621009537)	('>5k', 0.10449374325871413)	('>10k+', 0.8102657568333586)
ERR1042217	(1.0, 36.697952143981574)	(2.0, 9.718194131921512)	(3.0, 5.60849574666024)	(4.0, 3.7435843869741032)	(5.0, 3.0048928916049986)	(6.0, 2.341477741541117)	(7.0, 1.9623730341060301)	(8.0, 1.6164085057905644)	(9.0, 1.4234773596745118)	('>10', 18.4478900078365)	('>50', 5.293397809743493)	('>100', 7.143681072439162)	('>500', 1.3454311238387626)	('>1k', 0.9256386541649329)	('>5k', 0.0767416220061289)	('>10k+', 0.6503637677164404)
ERR1042218	(1.0, 39.90532229825831)	(2.0, 10.413880651709256)	(3.0, 5.865154249156421)	(4.0, 4.023099988052818)	(5.0, 3.044962200105714)	(6.0, 2.349082629665298)	(7.0, 1.8814218203626012)	(8.0, 1.670093986107826)	(9.0, 1.442370251046687)	('>10', 16.897406735595354)	('>50', 4.4428765486856685)	('>100', 5.5423724675601695)	('>500', 0.6526263178858961)	('>1k', 0.6811229978146398)	('>5k', 0.14595142268900776)	('>10k+', 1.0422554353042761)
ERR1042219	(1.0, 43.952261228496006)	(2.0, 10.993892255771643)	(3.0, 5.720469005553112)	(4.0, 3.9122965296354963)	(5.0, 2.790766881049468)	(6.0, 2.1812427094175963)	(7.0, 1.7711390308992672)	(8.0, 1.5782400778811287)	(9.0, 1.3129039986000182)	('>10', 14.971432129029727)	('>50', 4.0064234837540225)	('>100', 4.921298903586133)	('>500', 0.6635775179570607)	('>1k', 0.10954822018826689)	('>5k', 0.3489603733919771)	('>10k+', 0.7655476547891585)
ERR1042220	(1.0, 34.458379783634726)	(2.0, 9.309352605609998)	(3.0, 5.3961290821577705)	(4.0, 3.719113144180604)	(5.0, 2.7795045087771375)	(6.0, 2.363020064485027)	(7.0, 1.8889276151799836)	(8.0, 1.5890374107025325)	(9.0, 1.3724505837933463)	('>10', 17.90867127170751)	('>50', 5.585909986240463)	('>100', 8.636545489328396)	('>500', 2.235352117379854)	('>1k', 1.8397100087315845)	('>5k', 0.09766177537120653)	('>10k+', 0.8202345527197316)
