"","gene","zero.all","segIdx","rho","sigma","mu","mu.scaled","zero","segIdx_hESC","segIdx_non_hESC","segIdx_hESCvsnon_hESC"
"ENSG00000262902","ENSG00000262902",0,0.819205238607822,1,0.546963414870566,8.55729447901994,0.412218657357628,0,216,216,0
"ENSG00000175029","ENSG00000175029",0,0.819130486783878,1,0.54742746135624,11.7155005567091,0.578381772172756,0,217,217,0
"ENSG00000110696","ENSG00000110696",0,0.819055734959933,1,0.547573138157465,12.2510505175916,0.606558733222894,0,218,218,0
"ENSG00000205581","ENSG00000205581",0,0.818980983135989,1,0.547928143316053,10.7563850523976,0.527919701065451,0,219,219,0
"ENSG00000255059","ENSG00000255059",0,0.818936132041622,1,0.548147399279861,2.72804157680297,0.105523402060603,0,220,220,0
"ENSG00000142168","ENSG00000142168",0,0.818906231312044,1,0.548169379935125,12.1481550619126,0.601145080980019,0,221,221,0
"ENSG00000146701","ENSG00000146701",0,0.818876330582466,1,0.548385176002854,12.7435488784104,0.632470614734714,0,222,222,0
"ENSG00000227417","ENSG00000227417",0.794117647058823,0.818861380217677,1,0.0873977485800611,0.923755049830879,0.0105942359562756,0.0084130697299836,223,223,0
"ENSG00000220248","ENSG00000220248",0.735294117647059,0.818786628393733,1,0.109800435386277,0.919832368666308,0.0103878514124245,0.00763812603854742,224,224,0
"ENSG00000236603","ENSG00000236603",0,0.818681975840211,1,0.549179874879805,5.84298316586807,0.269410236603381,0,225,225,0
"ENSG00000114867","ENSG00000114867",0,0.818652075110633,1,0.549225664163781,12.7879597225877,0.634807208363673,0,226,226,0
"ENSG00000134644","ENSG00000134644",0,0.818442770003588,1,0.550031796339322,11.9819097724694,0.592398395539706,0,227,227,0
"ENSG00000227261","ENSG00000227261",0.794117647058823,0.818382968544432,1,0.0779143950957601,0.933189963902118,0.0110906363403941,0.00880727003501882,228.5,228,0.5
"ENSG00000230362","ENSG00000230362",0,0.818382968544432,1,0.550289745887937,2.80622842419261,0.109637057021759,0,228.5,229,-0.5
"ENSG00000234785","ENSG00000234785",0,0.818353067814855,1,0.550358065761875,4.69442182076642,0.208980826373766,0,230,230,0
"ENSG00000105220","ENSG00000105220",0,0.818158713072599,1,0.551763265047086,12.1546385875144,0.601486199571548,0,231,231,0
"ENSG00000261557","ENSG00000261557",0,0.818039110154288,1,0.552206942727628,5.04166221619335,0.227250231306326,0,232,232,0
"ENSG00000128692","ENSG00000128692",0,0.817919507235977,1,0.552840599082298,5.25281636137579,0.238359712323889,0,233,233,0
"ENSG00000135404","ENSG00000135404",0,0.817859705776821,1,0.552987842428718,13.1506243618569,0.653888131081156,0,234,234,0
"ENSG00000171204","ENSG00000171204",0,0.817814854682454,1,0.553179193411852,10.7605186347402,0.528137181780924,0,235,235,0
"ENSG00000175324","ENSG00000175324",0,0.817710202128932,1,0.553508262990152,9.6086941419628,0.467536087130289,0,236,236,0
"ENSG00000117592","ENSG00000117592",0,0.81718693936132,1,0.555148070533585,13.986643487484,0.697873716106965,0,237,237,0
"ENSG00000261614","ENSG00000261614",0,0.817007534983854,1,0.55569674763201,3.79522168619557,0.16167109055317,0,238,238,0
"ENSG00000217026","ENSG00000217026",0,0.816977634254276,1,0.555752989424454,4.28408941292242,0.187391953032468,0,239,239,0
"ENSG00000078140","ENSG00000078140",0,0.816947733524698,1,0.555762025437152,11.2872725783046,0.555851356806465,0,240,240,0
"ENSG00000204628","ENSG00000204628",0,0.816932783159909,1,0.555765368965373,16.0676195418599,0.807360384976845,0,241,241,0
"ENSG00000178952","ENSG00000178952",0,0.81691783279512,1,0.555847312675316,13.2670556234379,0.660013944473394,0,242,242,0
"ENSG00000060339","ENSG00000060339",0,0.816813180241598,1,0.556467792233898,13.2024135185755,0.656612920845452,0,243,243,0
"ENSG00000088930","ENSG00000088930",0,0.816633775864131,1,0.557184298221113,13.2738911137066,0.66037358102858,0,244,244,0
"ENSG00000146731","ENSG00000146731",0,0.816544073675398,1,0.557565166697682,13.9749871946416,0.697260442027238,0,245,245,0
"ENSG00000008394","ENSG00000008394",0,0.816499222581031,1,0.557847078572488,12.2243445756586,0.605153649961543,0,246,246,0
"ENSG00000205871","ENSG00000205871",0,0.816484272216242,1,0.557892728840627,5.63561313952206,0.25849984993154,0,247,247,0
"ENSG00000152284","ENSG00000152284",0,0.816409520392298,1,0.558000027543799,11.8609590629654,0.58603479983509,0,248,248,0
"ENSG00000254274","ENSG00000254274",0.794117647058823,0.81637961966272,1,0.0844460560855025,0.936277591657688,0.0112530861085962,0.00893627426270876,249,249,0
"ENSG00000217612","ENSG00000217612",0.705882352941177,0.816349718933142,1,0.073593412834779,0.972570188008836,0.013162553289043,0.00929121408638327,250,250,0
"ENSG00000257528","ENSG00000257528",0.764705882352941,0.816274967109197,1,0.100995891183321,0.932459295218077,0.01105219357211,0.00845167743749585,251,251,0
"ENSG00000242276","ENSG00000242276",0,0.816260016744409,1,0.558492300856233,3.80434433250433,0.162151061552127,0,252,252,0
"ENSG00000172586","ENSG00000172586",0,0.816065662002153,1,0.559210743668108,11.9447025402617,0.590440806501753,0,253,253,0
"ENSG00000120533","ENSG00000120533",0,0.816035761272575,1,0.559220219704532,11.4959529461648,0.566830684650008,0,254,254,0
"ENSG00000243859","ENSG00000243859",0,0.816020810907786,1,0.559239014174885,3.58060214292918,0.150379284087065,0,255,255,0
"ENSG00000242477","ENSG00000242477",0,0.815990910178208,1,0.559258404602479,6.84444099857469,0.32210007024473,0,256,256,0
"ENSG00000198034","ENSG00000198034",0,0.815886257624686,1,0.559515256812787,14.1707381279136,0.707559511815691,0,257,257,0
"ENSG00000114125","ENSG00000114125",0,0.815617151058486,1,0.560518166218724,11.4367168492098,0.563714088032367,0,258,258,0
"ENSG00000136930","ENSG00000136930",0,0.815602200693697,1,0.560631014437181,12.6098753023736,0.625437629167477,0,259,259,0
"ENSG00000229072","ENSG00000229072",0.735294117647059,0.815452697045808,1,0.0925136930865942,0.952475872165896,0.0121053283871819,0.00890097675528083,260,260,0
"ENSG00000214051","ENSG00000214051",0.764705882352941,0.815273292668341,1,0.118795034665688,0.922257672394395,0.0105154542388134,0.00804122971203377,261,261,0
"ENSG00000099622","ENSG00000099622",0,0.815168640114819,1,0.562778686217213,11.0836969298545,0.545140604241602,0,262,262,0
"ENSG00000219951","ENSG00000219951",0,0.815108838655663,1,0.563190232806792,4.55253093452179,0.201515502375803,0,263,263,0
"ENSG00000233668","ENSG00000233668",0,0.81501913646693,1,0.563542180362556,6.71168938962418,0.31511559225396,0,264,264,0
"ENSG00000244705","ENSG00000244705",0,0.815004186102141,1,0.563550585080807,4.86651570241293,0.218035224570585,0,265.5,265,0.5
"ENSG00000253499","ENSG00000253499",0.794117647058823,0.815004186102141,1,0.112619089559418,0.920823175404582,0.0104399808586232,0.00829057303478902,265.5,266,-0.5
"ENSG00000287831","ENSG00000287831",0.705882352941177,0.814899533548619,1,0.0992132034788167,0.959115251968827,0.0124546469564448,0.00879151549866689,267,267,0
"ENSG00000124562","ENSG00000124562",0,0.81488458318383,1,0.563889494218109,12.3335923744858,0.610901518876134,0,268,268,0
"ENSG00000149273","ENSG00000149273",0,0.814854682454252,1,0.564119185992743,14.3758717444639,0.718352233962635,0,269,269,0
"ENSG00000185630","ENSG00000185630",0,0.814809831359885,1,0.56419152699495,12.6838305067314,0.629328644133123,0,270,270,0
"ENSG00000167470","ENSG00000167470",0,0.814764980265518,1,0.56423905465839,11.2975057325397,0.556389755106091,0,271,271.5,-0.5
"ENSG00000181274","ENSG00000181274",0,0.814615476617629,1,0.564678089764009,11.4350321130482,0.563625448785476,0,272,271.5,0.5
"ENSG00000136522","ENSG00000136522",0,0.814570625523263,1,0.564814946405335,11.63939196489,0.574377460747295,0,273,273,0
"ENSG00000075142","ENSG00000075142",0,0.814451022604952,1,0.565566146679092,11.2794089717208,0.555437627831375,0,274,274,0
"ENSG00000111669","ENSG00000111669",0,0.814316469321851,1,0.566677186907384,13.1610122877429,0.654434672402158,0,275,275,0
"ENSG00000239269","ENSG00000239269",0,0.813972610931707,1,0.568433030524864,4.33047064206194,0.189832214786512,0,276,276,0
"ENSG00000143033","ENSG00000143033",0,0.813838057648607,1,0.569143434912666,12.7885384183283,0.634837655359349,0,277,277,0
"ENSG00000269119","ENSG00000269119",0,0.813823107283818,1,0.569161623724116,2.61202706831425,0.099419515354028,0,278,278,0
"ENSG00000169327","ENSG00000169327",0.735294117647059,0.813673603635929,1,0.114872146728393,0.941577155359551,0.0115319127558133,0.00847934761456863,279,279,0
"ENSG00000181449","ENSG00000181449",0,0.813434397799306,1,0.57034683423335,12.0702178409296,0.597044559646067,0,280,280,0
"ENSG00000077684","ENSG00000077684",0,0.813359645975362,1,0.570719200784969,12.7206534896255,0.631266016611026,0,281,281,0
"ENSG00000236334","ENSG00000236334",0.705882352941177,0.813314794880995,1,0.112119695448387,0.954659763131928,0.0122202297319346,0.0086260445166597,282,282,0
"ENSG00000234797","ENSG00000234797",0,0.813165291233106,1,0.571394550608052,4.30405333529205,0.188442317525241,0,283,283,0
"ENSG00000108953","ENSG00000108953",0,0.813135390503528,1,0.571573258556505,12.0054891245072,0.593638979112642,0,284,284,0
"ENSG00000213309","ENSG00000213309",0,0.81310548977395,1,0.571734419701609,3.9138693648706,0.167913516591642,0,285,285,0
"ENSG00000185624","ENSG00000185624",0,0.812985886855639,1,0.572418833449474,11.3197729475449,0.557561303039475,0,286,286,0
"ENSG00000232578","ENSG00000232578",0.764705882352941,0.81283638320775,1,0.123874137998378,0.929095129352346,0.0108751942676778,0.00831632502822417,287,287,0
"ENSG00000182944","ENSG00000182944",0,0.812731730654228,1,0.573517361928837,12.2906984299089,0.608644734086834,0,288,288,0
"ENSG00000010932","ENSG00000010932",0,0.812686879559861,1,0.573680674711546,4.53390455229063,0.200535510059554,0,289,289,0
"ENSG00000118418","ENSG00000118418",0,0.81256727664155,1,0.574136341911091,11.9263586226951,0.589475675536328,0,290,290,0
"ENSG00000114942","ENSG00000114942",0,0.812417772993661,1,0.574949063947642,12.7595205589527,0.633310934879271,0,291,291,0
"ENSG00000103035","ENSG00000103035",0,0.812387872264083,1,0.574994061305821,11.3480438045303,0.559048721383823,0,292,292,0
"ENSG00000065978","ENSG00000065978",0,0.812253318980983,1,0.57567507747194,11.7911242738807,0.582360572824143,0,293,293,0
"ENSG00000249921","ENSG00000249921",0,0.812133716062672,1,0.575954565732854,4.71212216566561,0.209912096965172,0,294,294,0
"ENSG00000138083","ENSG00000138083",0,0.812073914603516,1,0.57639845490691,3.636294638293,0.153309440724675,0,295,295,0
"ENSG00000244052","ENSG00000244052",0,0.811999162779572,1,0.576726292794928,3.08491692962804,0.124299732283345,0,296,296,0
"ENSG00000286259","ENSG00000286259",0,0.811909460590838,1,0.577285780383246,5.38239267784665,0.245177128230714,0,297,297,0
"ENSG00000213864","ENSG00000213864",0,0.811864609496472,1,0.577616649998665,5.47609741575284,0.250107228021675,0,298,298,0
"ENSG00000130726","ENSG00000130726",0,0.811849659131683,1,0.577634244700258,13.8103279543313,0.688597203600099,0,299,299,0
"ENSG00000212664","ENSG00000212664",0,0.811834708766894,1,0.577661642282133,5.55626651902825,0.254325175674389,0,300,300,0
"ENSG00000213237","ENSG00000213237",0,0.811774907307738,1,0.577904633997103,5.12158242086733,0.231455083623946,0,301,301,0
"ENSG00000164687","ENSG00000164687",0,0.811759956942949,1,0.577967759252647,6.69643656507837,0.314313093375193,0,302,302,0
"ENSG00000232677","ENSG00000232677",0,0.811730056213372,1,0.578057553818627,12.3705554391098,0.612846261492654,0,303,303,0
"ENSG00000225695","ENSG00000225695",0,0.811535701471116,1,0.578892714705117,3.79729843243072,0.161780354678001,0,304,304,0
"ENSG00000213261","ENSG00000213261",0,0.811460949647171,1,0.5792545799369,3.56302550050103,0.149454521870158,0,305,305,0
"ENSG00000088986","ENSG00000088986",0,0.811386197823227,1,0.579632048443142,13.2194021276244,0.657506744784263,0,306,306,0
"ENSG00000060138","ENSG00000060138",0,0.811311445999282,1,0.57993622031694,12.8611402410475,0.638657464677527,0,307,307,0
"ENSG00000265241","ENSG00000265241",0,0.81120679344576,1,0.58039930706797,8.73633573790221,0.421638578833452,0,308,308,0
"ENSG00000149357","ENSG00000149357",0,0.811132041621816,1,0.580540577922984,12.3124202022525,0.609787584573196,0,309,309,0
"ENSG00000160075","ENSG00000160075",0,0.810743332137304,1,0.582286005215998,11.4138229185896,0.562509566627296,0,310,310,0
"ENSG00000108518","ENSG00000108518",0,0.810638679583782,1,0.582610933193962,12.4375922853013,0.61637327996344,0,311,311,0
"ENSG00000225159","ENSG00000225159",0,0.810519076665471,1,0.583362575245084,5.01686566133404,0.225945606880069,0,312,312,0
"ENSG00000244313","ENSG00000244313",0,0.810489175935893,1,0.583476114524343,8.12385094593902,0.389413835322108,0,313,313,0
"ENSG00000234106","ENSG00000234106",0,0.810474225571104,1,0.583540034006144,3.33621258267723,0.13752118377289,0,314,314,0
"ENSG00000198830","ENSG00000198830",0,0.810444324841526,1,0.583697602321223,10.4281663130364,0.510651085043769,0,315,315,0
"ENSG00000123009","ENSG00000123009",0,0.810190168640115,1,0.584941857272835,5.10352633809012,0.230505096548429,0,316,316,0
"ENSG00000215021","ENSG00000215021",0,0.81011541681617,1,0.585158633823145,12.9885858634155,0.645362778093208,0,317,317,0
"ENSG00000213051","ENSG00000213051",0,0.810085516086593,1,0.585291081905768,3.34962796583614,0.138227009104514,0,318,318,0
"ENSG00000231096","ENSG00000231096",0.764705882352941,0.809622054778137,1,0.145706971414982,0.927720088802431,0.0108028490770377,0.00826100223538177,319,319,0
"ENSG00000196305","ENSG00000196305",0,0.80957720368377,1,0.588110828131849,12.3164305797108,0.609998583093766,0,320,320,0
"ENSG00000196205","ENSG00000196205",0,0.809472551130248,0.941159966973101,0.304773058674719,7.41143827315102,0.351931572976885,0,321,321,0
"ENSG00000080824","ENSG00000080824",0,0.809382848941514,1,0.589093914826239,15.6783273814484,0.786878504961463,0,322,322,0
"ENSG00000165732","ENSG00000165732",0,0.809337997847147,1,0.589165255319022,13.813085023104,0.688742261624738,0,323,323,0
"ENSG00000108848","ENSG00000108848",0,0.809233345293625,1,0.589616716690764,13.0135265166599,0.646674983986892,0,324,324,0
"ENSG00000102898","ENSG00000102898",0,0.809218394928836,1,0.589760059776977,11.6686987642847,0.575919383266882,0,325,325,0
"ENSG00000092199","ENSG00000092199",0,0.809143643104892,0.940973411495528,0.305398630708704,13.0128640044275,0.646640127143028,0,326,326,0
"ENSG00000244259","ENSG00000244259",0,0.809083841645736,1,0.590656309363515,2.06406624041582,0.0705895797131907,0,327,327,0
"ENSG00000226608","ENSG00000226608",0,0.808964238727425,1,0.591328599778092,6.95966521380463,0.328162377147371,0,328,328,0
"ENSG00000144381","ENSG00000144381",0,0.808949288362636,1,0.591678258653711,13.4779665487365,0.671110628930986,0,329,329,0
"ENSG00000135390","ENSG00000135390",0,0.808889486903481,1,0.592048683374633,12.5647038932144,0.623061019832353,0,330,330,0
"ENSG00000230364","ENSG00000230364",0,0.808710082526014,1,0.592502128221925,3.99581529813849,0.172224948836174,0,331,331,0
"ENSG00000283041","ENSG00000283041",0,0.80808216720488,0.999999987884153,0.40144631255752,8.433024563257,0.405680427814326,0,332,332,0
"ENSG00000236523","ENSG00000236523",0,0.807992465016146,1,0.595139217412443,2.93293853519314,0.116303672880412,0,333,333,0
"ENSG00000108298","ENSG00000108298",0,0.807842961368257,1,0.595730978931851,15.0294330613197,0.752738142120631,0,334,334,0
"ENSG00000226945","ENSG00000226945",0,0.807783159909102,1,0.59606307585064,5.13625818585031,0.232227221591475,0,335,335,0
"ENSG00000236972","ENSG00000236972",0,0.807723358449946,1,0.596270763904432,3.56082060562841,0.149338515444085,0,336,336,0
"ENSG00000254519","ENSG00000254519",0.617647058823529,0.807618705896424,1,0.163034262450751,0.973022677686837,0.0131863601884247,0.0081445165869682,337,337,0
"ENSG00000237882","ENSG00000237882",0,0.807588805166846,1,0.596874088543841,2.84018904998249,0.111423831926089,0,338,338,0
"ENSG00000213719","ENSG00000213719",0,0.807439301518957,1,0.597379816421002,12.5455805954223,0.622054883231856,0,339,339,0
"ENSG00000235587","ENSG00000235587",0,0.807409400789379,1,0.597538480758301,6.9113602027607,0.325620899201096,0,340,340,0
"ENSG00000151725","ENSG00000151725",0,0.80739445042459,1,0.597557936495684,11.3436782698676,0.5588190369302,0,341,341,0
"ENSG00000197894","ENSG00000197894",0,0.807289797871068,0.935984242742924,0.30479751786968,12.1164227536921,0.59947554484321,0,342,342,0
"ENSG00000232035","ENSG00000232035",0,0.807215046047124,1,0.598284689770256,3.98984348736324,0.171910753164615,0,343,343,0
"ENSG00000214263","ENSG00000214263",0,0.807050592034446,1,0.598917653846915,6.62032970352707,0.31030887298454,0,344,344,0
"ENSG00000114391","ENSG00000114391",0,0.806945939480923,1,0.599333992905068,13.7235197800508,0.684029953624945,0,345,345,0
"ENSG00000225616","ENSG00000225616",0,0.806886138021768,1,0.59950893056662,6.87151338154608,0.323524433116986,0,346,346,0
"ENSG00000092201","ENSG00000092201",0,0.806841286927401,1,0.5996273789936,12.0704410230283,0.597056301955398,0,347,347,0
"ENSG00000235644","ENSG00000235644",0,0.806796435833034,1,0.599963557302743,2.37162417932772,0.0867711663033588,0,348,348,0
"ENSG00000140612","ENSG00000140612",0,0.806751584738668,1,0.600110748048541,12.4016961286383,0.614484670716836,0,349,349,0
"ENSG00000092820","ENSG00000092820",0,0.806736634373879,1,0.600255157175739,12.0228303160364,0.594551353520204,0,350,350,0
"ENSG00000155368","ENSG00000155368",0,0.80672168400909,1,0.600296101888616,11.527354682814,0.568482828380936,0,351,351,0
"ENSG00000213862","ENSG00000213862",0,0.806646932185145,1,0.600624090407062,4.71427538439223,0.210025384547328,0,352,352,0
"ENSG00000107581","ENSG00000107581",0,0.806527329266834,1,0.601737138175953,13.5403953060375,0.674395201410423,0,353,353,0
"ENSG00000142089","ENSG00000142089",0,0.806347924889367,1,0.60247155299252,11.6057078489921,0.572605233894546,0,354,354,0
"ENSG00000230507","ENSG00000230507",0,0.806332974524578,1,0.602483465561074,3.3316768410503,0.137282544197705,0,355,355,0
"ENSG00000234383","ENSG00000234383",0,0.806258222700634,1,0.602839634619672,2.69310771702241,0.103685422267372,0,356,356,0
"ENSG00000178556","ENSG00000178556",0,0.806093768687956,1,0.603476060503084,3.2726860235445,0.134178852500225,0,357,357,0
"ENSG00000089693","ENSG00000089693",0,0.805974165769645,1,0.604389321081976,12.1842607771804,0.603044715761264,0,358,358,0
"ENSG00000135525","ENSG00000135525",0,0.805914364310489,1,0.604577776415629,10.6633478938645,0.523024724716497,0,359,359,0
"ENSG00000071564","ENSG00000071564",0,0.8058994139457,1,0.604663112431806,11.8438525683292,0.585134773566254,0,360,360,0
