Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2979146	(1, 32.46481644097769)	(2, 32.54948644654926)	(3, 32.71437162374942)	(4, 36.22572460696204)	(5, 36.085984775078124)	(6, 36.17360105133112)	(7, 36.15464802209249)	(8, 36.171420871587415)	(9, 37.7203059518907)	(10, 37.81980874978804)	(11, 37.91119219495652)	(12, 37.89973625881156)	(13, 37.89325991376178)	(14, 39.32309597635716)	(15, 39.32135031854848)	(16, 39.33957904362782)	(17, 39.34725872677503)	(18, 39.348213161018386)	(19, 39.415852329158696)	(20, 39.407135849422254)	(21, 39.39067428114629)	(22, 39.36195858869698)	(23, 39.3118395872193)	(24, 39.317112594171654)	(25, 39.29063945883094)	(26, 39.217495034035025)	(27, 39.1610147525496)	(28, 39.14850809088927)	(29, 39.121495663864735)	(30, 39.07408947215426)	(31, 39.03349543373465)	(32, 38.92575125360335)	(33, 38.89783919963179)	(34, 38.87518198444805)	(35, 38.82154986555558)	(36, 38.76325973208014)	(37, 38.708737978731136)	(38, 38.684127988663064)	(39, 38.61369364840968)	(40, 38.58876177902667)	(41, 38.55072339575107)	(42, 38.46535785228071)	(43, 38.405841064896684)	(44, 38.57012850948378)	(45, 38.58773436932245)	(46, 38.541177539303796)	(47, 38.49291381022746)	(48, 38.40102710690148)	(49, 38.3713748455706)	(50, 38.30962700758218)
SRR2979147	(1, 32.41933046528342)	(2, 32.51351498559491)	(3, 32.67320161599119)	(4, 36.20749679033681)	(5, 36.06074627996453)	(6, 36.14663256676816)	(7, 36.12743233088095)	(8, 36.143447679930546)	(9, 37.681929852222396)	(10, 37.776587375529566)	(11, 37.87761098677434)	(12, 37.8632824769795)	(13, 37.85348169109833)	(14, 39.28303475445821)	(15, 39.27459359623563)	(16, 39.28726557172957)	(17, 39.28998892231079)	(18, 39.28990169318691)	(19, 39.356331790101336)	(20, 39.347741564268006)	(21, 39.328515937743795)	(22, 39.301616195950196)	(23, 39.248419125702085)	(24, 39.24728801377647)	(25, 39.22034445265773)	(26, 39.14068706244663)	(27, 39.090297295692395)	(28, 39.07118183177065)	(29, 39.03454682832039)	(30, 38.983786849697665)	(31, 38.93761889063393)	(32, 38.82957435873284)	(33, 38.7909904191298)	(34, 38.77763207738411)	(35, 38.717811327090786)	(36, 38.65135133474893)	(37, 38.60411246414085)	(38, 38.57051450849665)	(39, 38.4811599425844)	(40, 38.44818241944104)	(41, 38.41029836046104)	(42, 38.32150607430037)	(43, 38.25320403219697)	(44, 38.42844979922968)	(45, 38.442102180932864)	(46, 38.39183650067879)	(47, 38.34021405945095)	(48, 38.243012558127155)	(49, 38.20124373168649)	(50, 38.14044544186875)
SRR2979148	(1, 32.41943793765384)	(2, 32.51452990769685)	(3, 32.67439886581976)	(4, 36.20292747837658)	(5, 36.05874676992255)	(6, 36.14344786173092)	(7, 36.123053403651085)	(8, 36.139068103223906)	(9, 37.675531002969585)	(10, 37.779149755673345)	(11, 37.87464501348882)	(12, 37.85958701200181)	(13, 37.847921868768026)	(14, 39.27530475319943)	(15, 39.26137089417072)	(16, 39.27845688240786)	(17, 39.287514867905486)	(18, 39.28817531825535)	(19, 39.355008718655256)	(20, 39.34393784749149)	(21, 39.3275016500155)	(22, 39.29892862250577)	(23, 39.24503418618926)	(24, 39.24667309795185)	(25, 39.21556308833157)	(26, 39.13263992708841)	(27, 39.08218454057617)	(28, 39.062048577522305)	(29, 39.01853746889843)	(30, 38.96564370147111)	(31, 38.910466117164866)	(32, 38.79230724132509)	(33, 38.75400600667823)	(34, 38.73636527567917)	(35, 38.668986459657454)	(36, 38.601232781433126)	(37, 38.552211109601004)	(38, 38.51222255089287)	(39, 38.422793487346624)	(40, 38.38420977359922)	(41, 38.33566467421188)	(42, 38.243033292560405)	(43, 38.164028862613)	(44, 38.326470778958324)	(45, 38.32576769025367)	(46, 38.25954988110117)	(47, 38.18769226122743)	(48, 38.07816321073918)	(49, 38.02546398080563)	(50, 37.95698100905443)
SRR2979149	(1, 32.45839819507512)	(2, 32.5431488206257)	(3, 32.70228273787948)	(4, 36.22616657769459)	(5, 36.07464120088137)	(6, 36.1575970070233)	(7, 36.137346083800715)	(8, 36.15674375383074)	(9, 37.69631216237294)	(10, 37.79822187658584)	(11, 37.89620495651352)	(12, 37.87874050689918)	(13, 37.86596016247839)	(14, 39.30021331329814)	(15, 39.2822576499509)	(16, 39.29581040380141)	(17, 39.306935208557135)	(18, 39.309671594181886)	(19, 39.368543428258846)	(20, 39.35669805953001)	(21, 39.339810061094155)	(22, 39.308697514713344)	(23, 39.25201856770336)	(24, 39.248873569581654)	(25, 39.216019806721896)	(26, 39.13246162667317)	(27, 39.07744305237929)	(28, 39.058807686308626)	(29, 39.018079565201155)	(30, 38.95856757154563)	(31, 38.89898000654659)	(32, 38.786826860340206)	(33, 38.7434453942122)	(34, 38.714921166347025)	(35, 38.646964514421164)	(36, 38.57333034562905)	(37, 38.52478234794013)	(38, 38.47838857290987)	(39, 38.38646482088054)	(40, 38.33842209670935)	(41, 38.28597514493661)	(42, 38.18288396942876)	(43, 38.10229460082294)	(44, 38.268148216494325)	(45, 38.261361294730435)	(46, 38.18755049989126)	(47, 38.10434645067322)	(48, 37.98130707668514)	(49, 37.92056089754151)	(50, 37.84319341650575)
SRR2979150	(1, 32.44563883536385)	(2, 32.53464044052064)	(3, 32.69707034121172)	(4, 36.217599983516536)	(5, 36.06724105207309)	(6, 36.15292773703799)	(7, 36.13353271987894)	(8, 36.15000152551312)	(9, 37.69075471690637)	(10, 37.79322917842996)	(11, 37.886790284739995)	(12, 37.87566473738787)	(13, 37.86379664157297)	(14, 39.288876314962586)	(15, 39.276038626784604)	(16, 39.29148197061426)	(17, 39.30395710177867)	(18, 39.3044286240149)	(19, 39.36806193662503)	(20, 39.35998186818695)	(21, 39.33962676835697)	(22, 39.31012096724664)	(23, 39.25683776584047)	(24, 39.253566431737646)	(25, 39.22020365798234)	(26, 39.13387823869407)	(27, 39.076873577756196)	(28, 39.061203190026234)	(29, 39.02618969220693)	(30, 38.966292499903915)	(31, 38.9088000710057)	(32, 38.79302115391397)	(33, 38.75104814638269)	(34, 38.72162238518136)	(35, 38.65688634451792)	(36, 38.588061136225946)	(37, 38.523476854399874)	(38, 38.48046887537192)	(39, 38.395516021651986)	(40, 38.356097555177016)	(41, 38.30788817077505)	(42, 38.21123245214148)	(43, 38.13626873756063)	(44, 38.29656965591953)	(45, 38.29746000084795)	(46, 38.22782924238264)	(47, 38.15049682197975)	(48, 38.02826122014898)	(49, 37.97985649082057)	(50, 37.90384393644197)
SRR2979151	(1, 32.25387090914944)	(2, 32.36112083770699)	(3, 32.51962173456317)	(4, 36.116318648845336)	(5, 35.96247194467751)	(6, 36.05740714170169)	(7, 36.0393281269438)	(8, 36.05749815879183)	(9, 37.55152859029631)	(10, 37.64020586555464)	(11, 37.74688306211698)	(12, 37.73225435023933)	(13, 37.726635137922685)	(14, 39.11277096960228)	(15, 39.0949137344789)	(16, 39.10193715369289)	(17, 39.10689579656051)	(18, 39.10215376641835)	(19, 39.169901880397184)	(20, 39.15849692231075)	(21, 39.14101090972973)	(22, 39.107742374735246)	(23, 39.055767244260856)	(24, 39.05373108464152)	(25, 39.02316285580628)	(26, 38.93260005620007)	(27, 38.87259952361099)	(28, 38.85059683761319)	(29, 38.806234948893305)	(30, 38.75260640752366)	(31, 38.6973542643494)	(32, 38.583473204210954)	(33, 38.54326471545633)	(34, 38.52092260327956)	(35, 38.450397076960314)	(36, 38.38118990735732)	(37, 38.32445366892275)	(38, 38.280142654384264)	(39, 38.18864583660405)	(40, 38.14594967987024)	(41, 38.098104499543126)	(42, 37.999044121826174)	(43, 37.92181989665387)	(44, 38.105900570387014)	(45, 38.106472507473136)	(46, 38.047033975606624)	(47, 37.979145162719874)	(48, 37.873065737788906)	(49, 37.81866891678931)	(50, 37.74145423052602)
SRR2979152	(1, 32.4673729536469)	(2, 32.550108298161156)	(3, 32.70899690682649)	(4, 36.22318211151744)	(5, 36.085637141818665)	(6, 36.168316853715886)	(7, 36.14776505233175)	(8, 36.16231706141099)	(9, 37.708934227411305)	(10, 37.80416688301573)	(11, 37.905685282576606)	(12, 37.8916213569908)	(13, 37.87811153227063)	(14, 39.30804299288644)	(15, 39.29231973177661)	(16, 39.30730938410984)	(17, 39.32241401051827)	(18, 39.327317469383516)	(19, 39.39958831863396)	(20, 39.38829489737637)	(21, 39.37393834422496)	(22, 39.34423757352778)	(23, 39.292973971352914)	(24, 39.2964443340034)	(25, 39.26475377003701)	(26, 39.18716555525061)	(27, 39.125760868758945)	(28, 39.116116027386084)	(29, 39.079902902539075)	(30, 39.023709137842786)	(31, 38.96765779264611)	(32, 38.851904860807196)	(33, 38.818467061781874)	(34, 38.8047599267133)	(35, 38.737670699413265)	(36, 38.67286686002092)	(37, 38.62124609644471)	(38, 38.5855177171341)	(39, 38.502399991098784)	(40, 38.45576910238627)	(41, 38.415992893860384)	(42, 38.31667309532463)	(43, 38.2463293599282)	(44, 38.401335553692896)	(45, 38.39247290691551)	(46, 38.32800212145713)	(47, 38.25574276961421)	(48, 38.14348912938663)	(49, 38.09238352384414)	(50, 38.03002455252832)
SRR2979153	(1, 31.846318294472958)	(2, 32.00198255250847)	(3, 32.14311095173673)	(4, 35.873453784908065)	(5, 35.6486335314742)	(6, 35.767606413141294)	(7, 35.75536966325775)	(8, 35.783077357294395)	(9, 37.204618978457866)	(10, 37.238983793855716)	(11, 37.38853739783764)	(12, 37.3592057436545)	(13, 37.387024961631475)	(14, 38.63843595394576)	(15, 38.606473192647314)	(16, 38.61107569987707)	(17, 38.612649045312175)	(18, 38.60389184236691)	(19, 38.66857315412866)	(20, 38.661650091063585)	(21, 38.63174451752599)	(22, 38.60116465308763)	(23, 38.53344388501367)	(24, 38.521317801193995)	(25, 38.479972445007974)	(26, 38.38052054228087)	(27, 38.300524419882485)	(28, 38.27307666241446)	(29, 38.22200641863171)	(30, 38.160055727655106)	(31, 38.09289172140633)	(32, 37.9599388848807)	(33, 37.90898016503827)	(34, 37.88139686308892)	(35, 37.7960673227134)	(36, 37.71998397486765)	(37, 37.6398008354001)	(38, 37.595334524637785)	(39, 37.484466859803256)	(40, 37.437003128675464)	(41, 37.385917443116355)	(42, 37.27388563992008)	(43, 37.187614151187)	(44, 37.39889025100607)	(45, 37.39676700675749)	(46, 37.32341256394397)	(47, 37.2394067269525)	(48, 37.11546416692904)	(49, 37.05167590456639)	(50, 36.94597008241619)
SRR2979154	(1, 32.487223661263506)	(2, 32.57075378518465)	(3, 32.7343435632663)	(4, 36.240085752855734)	(5, 36.090492777048404)	(6, 36.17549624857736)	(7, 36.156831021010824)	(8, 36.17554603099114)	(9, 37.72952261313186)	(10, 37.8229631445962)	(11, 37.91993399063773)	(12, 37.90688570222596)	(13, 37.89845923429352)	(14, 39.33901188263849)	(15, 39.32796177557982)	(16, 39.34659363833712)	(17, 39.34989887285201)	(18, 39.34921992546408)	(19, 39.412988549515234)	(20, 39.40335353404826)	(21, 39.38687449588686)	(22, 39.35688588758601)	(23, 39.304702266741586)	(24, 39.30630801438606)	(25, 39.282102110085866)	(26, 39.19938492238975)	(27, 39.144803272081546)	(28, 39.126225958139344)	(29, 39.09407552204011)	(30, 39.04352730644836)	(31, 38.994613436909)	(32, 38.88349273415079)	(33, 38.84935629750182)	(34, 38.833798763595496)	(35, 38.76918436811023)	(36, 38.70694046288112)	(37, 38.658091204559646)	(38, 38.622766345181724)	(39, 38.54072386807237)	(40, 38.50820006386978)	(41, 38.466525298734204)	(42, 38.37311601367851)	(43, 38.30480024276871)	(44, 38.48045325298946)	(45, 38.48800111427871)	(46, 38.43353120960144)	(47, 38.37077359223013)	(48, 38.266589592192)	(49, 38.222386515956586)	(50, 38.15677859059631)
SRR2979155	(1, 31.568998938743345)	(2, 31.76622730449438)	(3, 31.88376219798045)	(4, 35.69785677924423)	(5, 35.35851780696633)	(6, 35.49467358448782)	(7, 35.48871875548244)	(8, 35.53345546892301)	(9, 36.93695876629633)	(10, 36.89545327738488)	(11, 37.080042910431665)	(12, 37.0310151538247)	(13, 37.09562526423565)	(14, 38.26742085872632)	(15, 38.227699949094195)	(16, 38.224941832206405)	(17, 38.21272587654335)	(18, 38.196594200189246)	(19, 38.26673204851295)	(20, 38.26177951745897)	(21, 38.23512299360657)	(22, 38.18818467591407)	(23, 38.12755643498293)	(24, 38.11351563556044)	(25, 38.07452523863895)	(26, 37.95390579837274)	(27, 37.864689776560894)	(28, 37.82088202219723)	(29, 37.768638859249755)	(30, 37.69470464565819)	(31, 37.61367237942945)	(32, 37.47822410634424)	(33, 37.41634479049528)	(34, 37.375267830693616)	(35, 37.27975185576113)	(36, 37.197806448644094)	(37, 37.11172386619538)	(38, 37.0520202702897)	(39, 36.928537737883985)	(40, 36.87890889010961)	(41, 36.79942680636524)	(42, 36.68118440844289)	(43, 36.584866019942424)	(44, 36.801844113189205)	(45, 36.785877808806994)	(46, 36.68272164877294)	(47, 36.59043546035243)	(48, 36.454015087675906)	(49, 36.37594226073552)	(50, 36.253797084276435)
SRR2979156	(1, 31.85327570466865)	(2, 32.01221687471116)	(3, 32.15537200995335)	(4, 35.885593365038964)	(5, 35.66173628169899)	(6, 35.77470751214004)	(7, 35.75991692639027)	(8, 35.791026274391065)	(9, 37.225826353617194)	(10, 37.25816678011788)	(11, 37.39826214743801)	(12, 37.37071797545356)	(13, 37.38853930230917)	(14, 38.665822802100855)	(15, 38.63947499026748)	(16, 38.63886087390068)	(17, 38.63676980482597)	(18, 38.62331729838884)	(19, 38.69597938754556)	(20, 38.68536069518656)	(21, 38.66706697112571)	(22, 38.62720689176299)	(23, 38.571869827819754)	(24, 38.56022722874725)	(25, 38.51801882303659)	(26, 38.42115690644714)	(27, 38.35082208496775)	(28, 38.32346118033279)	(29, 38.27672743705734)	(30, 38.21965787059276)	(31, 38.15983360235311)	(32, 38.029385951931594)	(33, 37.987150226864486)	(34, 37.96007845208526)	(35, 37.8813082101496)	(36, 37.80564326839674)	(37, 37.74437164341865)	(38, 37.695495038121884)	(39, 37.592667257068314)	(40, 37.546750248719974)	(41, 37.49950882073721)	(42, 37.39875275754754)	(43, 37.3186182552493)	(44, 37.524184460294734)	(45, 37.53815774196413)	(46, 37.47823899428342)	(47, 37.40725476893516)	(48, 37.304320556222095)	(49, 37.244593613189785)	(50, 37.14901172228053)
SRR2979157	(1, 32.372929630177346)	(2, 32.470277893114314)	(3, 32.63585806591056)	(4, 36.17939804281798)	(5, 36.02470615252483)	(6, 36.11413660174958)	(7, 36.095721188301276)	(8, 36.115425250548874)	(9, 37.63733938992344)	(10, 37.74097732546896)	(11, 37.83235834461419)	(12, 37.81832895844472)	(13, 37.80995931780177)	(14, 39.2221854488266)	(15, 39.21342192601272)	(16, 39.225342549512554)	(17, 39.23651522347481)	(18, 39.231548326640656)	(19, 39.29232669184479)	(20, 39.28095636581842)	(21, 39.265850557976044)	(22, 39.232089025902376)	(23, 39.17872190212383)	(24, 39.1773287394633)	(25, 39.143071299782726)	(26, 39.06048899689444)	(27, 38.99698047368241)	(28, 38.985143034684384)	(29, 38.95408713185525)	(30, 38.90462825770417)	(31, 38.86038298997804)	(32, 38.74759227080892)	(33, 38.717536714937374)	(34, 38.691535159316096)	(35, 38.63253388524236)	(36, 38.573703957022765)	(37, 38.509447128783826)	(38, 38.48434567213077)	(39, 38.404351331520814)	(40, 38.36774730681288)	(41, 38.32855638629461)	(42, 38.23069479677386)	(43, 38.16445042772475)	(44, 38.349315896345004)	(45, 38.36310426075284)	(46, 38.313736747358)	(47, 38.25630318120286)	(48, 38.15048716256953)	(49, 38.111319348857315)	(50, 38.03626737631816)
SRR2979158	(1, 32.46223644838791)	(2, 32.54775486933664)	(3, 32.71266051071484)	(4, 36.22726118580975)	(5, 36.088656282950176)	(6, 36.1734267314837)	(7, 36.15422756544577)	(8, 36.172880874617)	(9, 37.725361915417906)	(10, 37.823218077968065)	(11, 37.915393634519305)	(12, 37.90526395095329)	(13, 37.8963016838978)	(14, 39.32914335968925)	(15, 39.32421253717676)	(16, 39.34243227589714)	(17, 39.3509327197907)	(18, 39.350617955612094)	(19, 39.41838316978757)	(20, 39.410858893283354)	(21, 39.39368341823032)	(22, 39.36332914009976)	(23, 39.312350745092814)	(24, 39.31366992937185)	(25, 39.285790661175014)	(26, 39.21064496955046)	(27, 39.15282434746198)	(28, 39.13755411933583)	(29, 39.105764023939464)	(30, 39.05220050586841)	(31, 39.00300963815884)	(32, 38.89204385545189)	(33, 38.85742378016203)	(34, 38.83462674003196)	(35, 38.77345853389438)	(36, 38.70881705536481)	(37, 38.65316645881606)	(38, 38.62114563294585)	(39, 38.538936039122035)	(40, 38.507271632068566)	(41, 38.46513814670184)	(42, 38.38052671022172)	(43, 38.3108573357621)	(44, 38.470103017353324)	(45, 38.47551812031091)	(46, 38.418308191438925)	(47, 38.35943569918397)	(48, 38.25480902797272)	(49, 38.221444749469086)	(50, 38.160501840591685)
SRR2979159	(1, 32.13430407665809)	(2, 32.25137201065137)	(3, 32.40794578887437)	(4, 36.0455858753312)	(5, 35.88258858014431)	(6, 35.9847148791228)	(7, 35.966926508383374)	(8, 35.98867324996162)	(9, 37.45753697443074)	(10, 37.53330156181144)	(11, 37.65174951376318)	(12, 37.63502362983931)	(13, 37.6319394360426)	(14, 38.97430924551287)	(15, 38.951317229626376)	(16, 38.964750177541326)	(17, 38.970121147795005)	(18, 38.96722526377174)	(19, 39.03987528481163)	(20, 39.033476065883015)	(21, 39.013803492953016)	(22, 38.98214646634777)	(23, 38.924285665374086)	(24, 38.91917866014007)	(25, 38.89019496964402)	(26, 38.795458034531926)	(27, 38.73524971201306)	(28, 38.709464526525174)	(29, 38.670505388089325)	(30, 38.60409885766101)	(31, 38.5498927020851)	(32, 38.42936616366052)	(33, 38.386786617967516)	(34, 38.36089650914545)	(35, 38.289151037691774)	(36, 38.21376362208603)	(37, 38.15397941072847)	(38, 38.11384071312525)	(39, 38.01986033047537)	(40, 37.974324155670885)	(41, 37.922963079135386)	(42, 37.81683643998441)	(43, 37.738587930724094)	(44, 37.927470364680374)	(45, 37.92729475615265)	(46, 37.861812103293154)	(47, 37.78962981943246)	(48, 37.68014011130709)	(49, 37.62690642937058)	(50, 37.54826086812462)
SRR2979160	(1, 32.426894808075986)	(2, 32.515447645329246)	(3, 32.67814591377473)	(4, 36.205177646735905)	(5, 36.061221597569386)	(6, 36.14912168402331)	(7, 36.12754192172154)	(8, 36.14614716343163)	(9, 37.684266176919174)	(10, 37.78535825692882)	(11, 37.88412593296212)	(12, 37.87022745125311)	(13, 37.8595437277181)	(14, 39.28301040871472)	(15, 39.27310745732227)	(16, 39.28625414291291)	(17, 39.29570243414408)	(18, 39.30061887519289)	(19, 39.36455104811548)	(20, 39.35701991601168)	(21, 39.33689000859271)	(22, 39.30034650056556)	(23, 39.24501757264157)	(24, 39.24739887499269)	(25, 39.22127461842528)	(26, 39.13420324626301)	(27, 39.07551994841214)	(28, 39.05170007602255)	(29, 39.01164414702751)	(30, 38.9509393763622)	(31, 38.888315866059116)	(32, 38.76531949227684)	(33, 38.72647950262391)	(34, 38.695190664873316)	(35, 38.6237558090343)	(36, 38.549085648385955)	(37, 38.494895214794)	(38, 38.448962421257654)	(39, 38.356780205266155)	(40, 38.312328876820814)	(41, 38.25860785482064)	(42, 38.15565235303756)	(43, 38.078627758715065)	(44, 38.23762552545386)	(45, 38.22504835044763)	(46, 38.14942830304285)	(47, 38.0663919739574)	(48, 37.94734582252659)	(49, 37.89334768436785)	(50, 37.82002886012009)
SRR2979161	(1, 32.42214922315398)	(2, 32.504804077244145)	(3, 32.66339936966054)	(4, 36.19399609422874)	(5, 36.04907849380017)	(6, 36.14285928359228)	(7, 36.123638693145416)	(8, 36.14370969062631)	(9, 37.675562491537406)	(10, 37.77803680672962)	(11, 37.8787107636698)	(12, 37.863103198954036)	(13, 37.85181189146259)	(14, 39.25402819455215)	(15, 39.23365535341664)	(16, 39.24959045060869)	(17, 39.27455837972039)	(18, 39.28126048625728)	(19, 39.351315508502196)	(20, 39.33819440765056)	(21, 39.324877429533686)	(22, 39.285786000341446)	(23, 39.22977420060936)	(24, 39.22787429817336)	(25, 39.19261424969642)	(26, 39.112937158184806)	(27, 39.03868040804552)	(28, 39.025421229777415)	(29, 38.983885616240045)	(30, 38.918760707020596)	(31, 38.85200081133862)	(32, 38.72273840698265)	(33, 38.675799577954066)	(34, 38.64320206880644)	(35, 38.57208952340278)	(36, 38.49746028534929)	(37, 38.42748447030453)	(38, 38.38731785688864)	(39, 38.28808461469711)	(40, 38.24112384313335)	(41, 38.177533841008675)	(42, 38.07129076160399)	(43, 37.98436246499229)	(44, 38.14139127447061)	(45, 38.1129162860172)	(46, 38.01814380067187)	(47, 37.92184390080475)	(48, 37.781143013416525)	(49, 37.71540478357971)	(50, 37.632816827462634)
SRR2979162	(1, 32.332655654383736)	(2, 32.42740340851919)	(3, 32.59402584821021)	(4, 36.15425105477827)	(5, 35.989454323362374)	(6, 36.08448475573371)	(7, 36.0649364324977)	(8, 36.0852045556125)	(9, 37.59693968048935)	(10, 37.697651758197786)	(11, 37.79505266286174)	(12, 37.77927275875706)	(13, 37.768922242424665)	(14, 39.15707830514741)	(15, 39.13940342723961)	(16, 39.15340582813257)	(17, 39.16720277249316)	(18, 39.168804771833265)	(19, 39.22266620801655)	(20, 39.21362050446833)	(21, 39.1892352945306)	(22, 39.1548196873223)	(23, 39.09778373710924)	(24, 39.09059463051755)	(25, 39.0495585492616)	(26, 38.96019244584536)	(27, 38.887920419524455)	(28, 38.8704795467788)	(29, 38.83347163038417)	(30, 38.77010490451419)	(31, 38.71093014711904)	(32, 38.5844971580073)	(33, 38.5440049047482)	(34, 38.502030930802334)	(35, 38.42803569046733)	(36, 38.355440269012334)	(37, 38.27343175590453)	(38, 38.23473432223915)	(39, 38.138473022714884)	(40, 38.09445524768277)	(41, 38.039203352825965)	(42, 37.930269737750415)	(43, 37.84424148396714)	(44, 38.022316136293966)	(45, 38.01444139457716)	(46, 37.93162977575285)	(47, 37.84186071544738)	(48, 37.70926403036451)	(49, 37.64364851488624)	(50, 37.54220400102026)
SRR2979163	(1, 32.38726649077204)	(2, 32.48327518162733)	(3, 32.64282294812874)	(4, 36.190480944049796)	(5, 36.03953679442681)	(6, 36.128003920086144)	(7, 36.11087047005878)	(8, 36.128845488624066)	(9, 37.65500247175494)	(10, 37.75700977981633)	(11, 37.85416645869782)	(12, 37.84223172344469)	(13, 37.82938293798998)	(14, 39.24198719548478)	(15, 39.22173052359105)	(16, 39.23278115615632)	(17, 39.24579617201331)	(18, 39.24742288623721)	(19, 39.30869680138852)	(20, 39.2973640545635)	(21, 39.27987644263467)	(22, 39.2444919360894)	(23, 39.18417503931154)	(24, 39.18216291360663)	(25, 39.14749541130306)	(26, 39.061760453743894)	(27, 39.00183678084193)	(28, 38.98515384558628)	(29, 38.93809154477522)	(30, 38.873734337775836)	(31, 38.81412619882285)	(32, 38.690608329488626)	(33, 38.64678730451109)	(34, 38.622501606966225)	(35, 38.54808854568363)	(36, 38.47541287421914)	(37, 38.41790323133673)	(38, 38.37225323791216)	(39, 38.28074578857663)	(40, 38.22927078672119)	(41, 38.17294906188328)	(42, 38.06292450058181)	(43, 37.98181404677281)	(44, 38.15071021179836)	(45, 38.14145816614447)	(46, 38.06255341182475)	(47, 37.973533776238256)	(48, 37.84906279472802)	(49, 37.785714254712715)	(50, 37.70309123444954)
SRR2979164	(1, 32.44174089373805)	(2, 32.53057680287801)	(3, 32.69239799418942)	(4, 36.217639813263354)	(5, 36.06948468258638)	(6, 36.1515352024643)	(7, 36.13118473531729)	(8, 36.14957255386595)	(9, 37.6949575811374)	(10, 37.79232449666411)	(11, 37.888767094282464)	(12, 37.873230409651995)	(13, 37.863866702770714)	(14, 39.29402878415548)	(15, 39.28061436601767)	(16, 39.29081199495901)	(17, 39.301463639084396)	(18, 39.304899902885545)	(19, 39.36585846534724)	(20, 39.35974982338198)	(21, 39.34161975515755)	(22, 39.30897952452598)	(23, 39.25307213547976)	(24, 39.252215410863386)	(25, 39.22524690893025)	(26, 39.1388891490371)	(27, 39.084128402823445)	(28, 39.061869850337864)	(29, 39.02408153542642)	(30, 38.964976902232)	(31, 38.91193082681662)	(32, 38.79147387987532)	(33, 38.75507611371146)	(34, 38.73090743994479)	(35, 38.668475262280296)	(36, 38.59137289712586)	(37, 38.53549360408655)	(38, 38.49755381505091)	(39, 38.40979858420557)	(40, 38.36642527174743)	(41, 38.31510078933492)	(42, 38.2191313447604)	(43, 38.138068664197746)	(44, 38.30254513175602)	(45, 38.299433397194065)	(46, 38.22887577289468)	(47, 38.14928467159229)	(48, 38.03441027906664)	(49, 37.98177220653415)	(50, 37.90864277963162)
SRR2979165	(1, 32.4045771588751)	(2, 32.49077661739065)	(3, 32.65288094853505)	(4, 36.19018295208069)	(5, 36.03279882848982)	(6, 36.12322460437269)	(7, 36.107747162790325)	(8, 36.12325850531414)	(9, 37.65737448508791)	(10, 37.759500074116765)	(11, 37.86121486350218)	(12, 37.836581508831195)	(13, 37.827633654461664)	(14, 39.23808764124561)	(15, 39.21686764607151)	(16, 39.23342459998551)	(17, 39.24561497969599)	(18, 39.24354635754326)	(19, 39.30376240624894)	(20, 39.29605226860447)	(21, 39.27554153430343)	(22, 39.24196830195502)	(23, 39.18412531915077)	(24, 39.17808231015639)	(25, 39.14539116701)	(26, 39.05660925442523)	(27, 38.994653622116175)	(28, 38.974642760520425)	(29, 38.93000053842672)	(30, 38.86517662058133)	(31, 38.797781548980545)	(32, 38.66933088182996)	(33, 38.623315339245394)	(34, 38.5952240885466)	(35, 38.522521193073835)	(36, 38.442746960049405)	(37, 38.376151551832216)	(38, 38.32880057804429)	(39, 38.22938041708794)	(40, 38.182324580907924)	(41, 38.11993621305213)	(42, 38.01056180507224)	(43, 37.92633391895548)	(44, 38.098518794748415)	(45, 38.08430432941611)	(46, 37.99833486552294)	(47, 37.9041567207287)	(48, 37.76709255555267)	(49, 37.70658735175816)	(50, 37.61661159425492)
SRR2979166	(1, 32.47158572679969)	(2, 32.55286429387477)	(3, 32.71729201536014)	(4, 36.23121697351692)	(5, 36.08154935522333)	(6, 36.16467615886582)	(7, 36.145022956817456)	(8, 36.16881448948697)	(9, 37.718079450102344)	(10, 37.815479797914676)	(11, 37.91265491875926)	(12, 37.89680392617026)	(13, 37.88696786905201)	(14, 39.31715223709694)	(15, 39.298333750261115)	(16, 39.30975929082733)	(17, 39.325550967917195)	(18, 39.330414838846664)	(19, 39.391133278487985)	(20, 39.383670700980254)	(21, 39.36237385785427)	(22, 39.33499846553383)	(23, 39.27621164801667)	(24, 39.27352869623673)	(25, 39.246237549117964)	(26, 39.16024382968371)	(27, 39.1070034411586)	(28, 39.0872341870467)	(29, 39.04199279445632)	(30, 38.98351974733317)	(31, 38.919784813684856)	(32, 38.796001963428985)	(33, 38.75463670976067)	(34, 38.731550945566426)	(35, 38.6627784927158)	(36, 38.588476803771435)	(37, 38.53836810167192)	(38, 38.49453824603209)	(39, 38.393378671006154)	(40, 38.34735328225323)	(41, 38.29059780567039)	(42, 38.18790290482613)	(43, 38.104188963706655)	(44, 38.270402167680615)	(45, 38.25469387614752)	(46, 38.177100606823345)	(47, 38.0868576625739)	(48, 37.95757222521665)	(49, 37.89096865648675)	(50, 37.8210881213406)
